;Codigo.do.Municipio;Municipios;Territorios.de.Identidade;Ano;genero;total_genero
1758;2907301;Castro Alves;Recôncavo;2000;total_mulheres;13124
1759;2907400;Catolândia;Bacia do Rio Grande;2000;total_mulheres;1484
1760;2907509;Catu;Litoral Norte e Agreste Baiano;2000;total_mulheres;23937
1761;2907558;Caturama;Bacia do Paramirim;2000;total_mulheres;4273
1762;2907608;Central;Irecê;2000;total_mulheres;8321
1763;2907707;Chorrochó;Itaparica;2000;total_mulheres;5074
1764;2907806;Cícero Dantas;Semiárido Nordeste II;2000;total_mulheres;15731
1765;2907905;Cipó;Semiárido Nordeste II;2000;total_mulheres;7316
1766;2908002;Coaraci;Litoral Sul;2000;total_mulheres;14020
1767;2908101;Côcos;Bacia do Rio Corrente;2000;total_mulheres;8510
1768;2908200;Conceição da Feira;Portal do Sertão;2000;total_mulheres;8965
1769;2908309;Conceição do Almeida;Recôncavo;2000;total_mulheres;9624
1770;2908408;Conceição do Coité;Sisal;2000;total_mulheres;28108
1771;2908507;Conceição do Jacuípe;Portal do Sertão;2000;total_mulheres;13343
1772;2908606;Conde;Litoral Norte e Agreste Baiano;2000;total_mulheres;10216
1773;2908705;Condeúba;Sudoeste Baiano;2000;total_mulheres;9050
1774;2908804;Contendas do Sincorá;Sertão Produtivo;2000;total_mulheres;2111
1775;2908903;Coração de Maria;Portal do Sertão;2000;total_mulheres;12009
1776;2909000;Cordeiros;Sudoeste Baiano;2000;total_mulheres;4127
1777;2909109;Coribe;Bacia do Rio Corrente;2000;total_mulheres;7341
1778;2909208;Coronel João Sá;Semiárido Nordeste II;2000;total_mulheres;9680
1779;2909307;Correntina;Bacia do Rio Corrente;2000;total_mulheres;15293
1780;2909406;Cotegipe;Bacia do Rio Grande;2000;total_mulheres;6441
1781;2909505;Cravolândia;Vale do Jiquiriçá;2000;total_mulheres;2476
1782;2909604;Crisópolis;Litoral Norte e Agreste Baiano;2000;total_mulheres;9257
1783;2909703;Cristópolis;Bacia do Rio Grande;2000;total_mulheres;6167
1784;2909802;Cruz das Almas;Recôncavo;2000;total_mulheres;27820
1785;2909901;Curaçá;Sertão do São Francisco;2000;total_mulheres;14084
1786;2910008;Dário Meira;Médio Rio de Contas;2000;total_mulheres;7306
1787;2910057;Dias D'Ávila;Metropolitano de Salvador;2000;total_mulheres;22849
1788;2910107;Dom Basílio;Sertão Produtivo;2000;total_mulheres;5028
1789;2910206;Dom Macedo Costa;Recôncavo;2000;total_mulheres;1912
1790;2910305;Elísio Medrado;Vale do Jiquiriçá;2000;total_mulheres;3935
1791;2910404;Encruzilhada;Sudoeste Baiano;2000;total_mulheres;15831
1792;2910503;Entre Rios;Litoral Norte e Agreste Baiano;2000;total_mulheres;18831
1793;2900504;Érico Cardoso;Bacia do Paramirim;2000;total_mulheres;6082
1794;2910602;Esplanada;Litoral Norte e Agreste Baiano;2000;total_mulheres;13633
1795;2910701;Euclides da Cunha;Semiárido Nordeste II;2000;total_mulheres;26661
1796;2910727;Eunápolis;Costa do Descobrimento;2000;total_mulheres;42708
1797;2910750;Fátima;Semiárido Nordeste II;2000;total_mulheres;9050
1798;2910776;Feira da Mata;Velho Chico;2000;total_mulheres;3042
1799;2910800;Feira de Santana;Portal do Sertão;2000;total_mulheres;251293
1800;2910859;Filadélfia;Piemonte Norte do Itapicuru;2000;total_mulheres;8437
1801;2910909;Firmino Alves;Médio Sudoeste da Bahia;2000;total_mulheres;2520
1802;2911006;Floresta Azul;Litoral Sul;2000;total_mulheres;5632
1803;2911105;Formosa do Rio Preto;Bacia do Rio Grande;2000;total_mulheres;8871
1804;2911204;Gandu;Baixo Sul;2000;total_mulheres;13658
1805;2911253;Gavião;Bacia do Jacuípe;2000;total_mulheres;2319
1806;2911303;Gentio do Ouro;Irecê;2000;total_mulheres;4950
1807;2911402;Glória;Itaparica;2000;total_mulheres;7372
1808;2911501;Gongogi;Médio Rio de Contas;2000;total_mulheres;5064
1809;2911600;Governador Mangabeira;Recôncavo;2000;total_mulheres;8750
1810;2911659;Guajeru;Sudoeste Baiano;2000;total_mulheres;6451
1811;2911709;Guanambi;Sertão Produtivo;2000;total_mulheres;36600
1812;2911808;Guaratinga;Costa do Descobrimento;2000;total_mulheres;11470
1813;2911857;Heliópolis;Semiárido Nordeste II;2000;total_mulheres;6414
1814;2911907;Iaçu;Piemonte do Paraguaçu;2000;total_mulheres;14219
1815;2912004;Ibiassucê;Sertão Produtivo;2000;total_mulheres;6211
1816;2912103;Ibicaraí;Litoral Sul;2000;total_mulheres;14468
1817;2912202;Ibicoara;Chapada Diamantina;2000;total_mulheres;7071
1818;2912301;Ibicuí;Médio Sudoeste da Bahia;2000;total_mulheres;7305
1819;2912400;Ibipeba;Irecê;2000;total_mulheres;7418
1820;2912509;Ibipitanga;Bacia do Paramirim;2000;total_mulheres;6715
1821;2912608;Ibiquera;Piemonte do Paraguaçu;2000;total_mulheres;2209
1822;2912707;Ibirapitanga;Baixo Sul;2000;total_mulheres;10813
1823;2912806;Ibirapoã;Extremo Sul;2000;total_mulheres;3471
1824;2912905;Ibirataia;Médio Rio de Contas;2000;total_mulheres;12431
1825;2913002;Ibitiara;Chapada Diamantina;2000;total_mulheres;7318
1826;2913101;Ibititá;Irecê;2000;total_mulheres;8731
1827;2913200;Ibotirama;Velho Chico;2000;total_mulheres;11836
1828;2913309;Ichu;Sisal;2000;total_mulheres;2810
1829;2913408;Igaporã;Velho Chico;2000;total_mulheres;7231
1830;2913457;Igrapiúna;Baixo Sul;2000;total_mulheres;7033
1831;2913507;Iguaí;Médio Sudoeste da Bahia;2000;total_mulheres;12181
1832;2913606;Ilhéus;Litoral Sul;2000;total_mulheres;111682
1833;2913705;Inhambupe;Litoral Norte e Agreste Baiano;2000;total_mulheres;14771
1834;2913804;Ipecaetá;Portal do Sertão;2000;total_mulheres;9334
1835;2913903;Ipiaú;Médio Rio de Contas;2000;total_mulheres;22157
1836;2914000;Ipirá;Bacia do Jacuípe;2000;total_mulheres;31270
1837;2914109;Ipupiara;Irecê;2000;total_mulheres;4169
1838;2914208;Irajuba;Vale do Jiquiriçá;2000;total_mulheres;3076
1839;2914307;Iramaia;Chapada Diamantina;2000;total_mulheres;8593
1840;2914406;Iraquara;Chapada Diamantina;2000;total_mulheres;9269
1841;2914505;Irará;Portal do Sertão;2000;total_mulheres;12746
1842;2914604;Irecê;Irecê;2000;total_mulheres;29233
1843;2914653;Itabela;Costa do Descobrimento;2000;total_mulheres;12539
1844;2914703;Itaberaba;Piemonte do Paraguaçu;2000;total_mulheres;30183
1845;2914802;Itabuna;Litoral Sul;2000;total_mulheres;102290
1846;2914901;Itacaré;Litoral Sul;2000;total_mulheres;8506
1847;2915007;Itaeté;Chapada Diamantina;2000;total_mulheres;6904
1848;2915106;Itagi;Médio Rio de Contas;2000;total_mulheres;7158
1849;2915205;Itagibá;Médio Rio de Contas;2000;total_mulheres;8291
1850;2915304;Itagimirim;Costa do Descobrimento;2000;total_mulheres;3769
1851;2915353;Itaguaçu da Bahia;Irecê;2000;total_mulheres;5373
1852;2915403;Itaju do Colônia;Litoral Sul;2000;total_mulheres;4207
1853;2915502;Itajuípe;Litoral Sul;2000;total_mulheres;11108
1854;2915601;Itamaraju;Extremo Sul;2000;total_mulheres;31826
1855;2915700;Itamari;Médio Rio de Contas;2000;total_mulheres;3977
1856;2915809;Itambé;Médio Sudoeste da Bahia;2000;total_mulheres;15606
1857;2915908;Itanagra;Litoral Norte e Agreste Baiano;2000;total_mulheres;3062
1858;2916005;Itanhém;Extremo Sul;2000;total_mulheres;10454
1859;2916104;Itaparica;Metropolitano de Salvador;2000;total_mulheres;9627
1860;2916203;Itapé;Litoral Sul;2000;total_mulheres;7369
1861;2916302;Itapebi;Costa do Descobrimento;2000;total_mulheres;5348
1862;2916401;Itapetinga;Médio Sudoeste da Bahia;2000;total_mulheres;29401
1863;2916500;Itapicuru;Litoral Norte e Agreste Baiano;2000;total_mulheres;13336
1864;2916609;Itapitanga;Litoral Sul;2000;total_mulheres;5072
1865;2916708;Itaquara;Vale do Jiquiriçá;2000;total_mulheres;3850
1866;2916807;Itarantim;Médio Sudoeste da Bahia;2000;total_mulheres;8205
1867;2916856;Itatim;Piemonte do Paraguaçu;2000;total_mulheres;6329
1868;2916906;Itiruçu;Vale do Jiquiriçá;2000;total_mulheres;6922
1869;2917003;Itiúba;Sisal;2000;total_mulheres;17520
1870;2917102;Itororó;Médio Sudoeste da Bahia;2000;total_mulheres;9783
1871;2917201;Ituaçu;Sertão Produtivo;2000;total_mulheres;8716
1872;2917300;Ituberá;Baixo Sul;2000;total_mulheres;11907
1873;2917334;Iuiu;Sertão Produtivo;2000;total_mulheres;5045
1874;2917359;Jaborandi;Bacia do Rio Corrente;2000;total_mulheres;4955
1875;2917409;Jacaraci;Sudoeste Baiano;2000;total_mulheres;6742
1876;2917508;Jacobina;Piemonte da Diamantina;2000;total_mulheres;39070
1877;2917607;Jaguaquara;Vale do Jiquiriçá;2000;total_mulheres;23528
1878;2917706;Jaguarari;Piemonte Norte do Itapicuru;2000;total_mulheres;13468
1879;2917805;Jaguaripe;Baixo Sul;2000;total_mulheres;6532
1880;2917904;Jandaíra;Litoral Norte e Agreste Baiano;2000;total_mulheres;4820
1881;2918001;Jequié;Médio Rio de Contas;2000;total_mulheres;75303
1882;2918100;Jeremoabo;Semiárido Nordeste II;2000;total_mulheres;17130
1883;2918209;Jiquiriçá;Vale do Jiquiriçá;2000;total_mulheres;6646
1884;2918308;Jitaúna;Médio Rio de Contas;2000;total_mulheres;10318
1885;2918357;João Dourado;Irecê;2000;total_mulheres;9327
1886;2918407;Juazeiro;Sertão do São Francisco;2000;total_mulheres;88228
1887;2918456;Jucuruçu;Extremo Sul;2000;total_mulheres;5822
1888;2918506;Jussara;Irecê;2000;total_mulheres;7372
1889;2918555;Jussari;Litoral Sul;2000;total_mulheres;3648
1890;2918605;Jussiape;Chapada Diamantina;2000;total_mulheres;5204
1891;2918704;Lafayette Coutinho;Vale do Jiquiriçá;2000;total_mulheres;1961
1892;2919058;Lagedo do Tabocal;Vale do Jiquiriçá;2000;total_mulheres;3997
1893;2918753;Lagoa Real;Sertão Produtivo;2000;total_mulheres;6192
1894;2918803;Laje;Vale do Jiquiriçá;2000;total_mulheres;9573
1895;2918902;Lajedão;Extremo Sul;2000;total_mulheres;1676
1896;2919009;Lajedinho;Piemonte do Paraguaçu;2000;total_mulheres;2107
1897;2919108;Lamarão;Sisal;2000;total_mulheres;4711
1898;2919157;Lapão;Irecê;2000;total_mulheres;12081
1899;2919207;Lauro de Freitas;Metropolitano de Salvador;2000;total_mulheres;58014
1900;2919306;Lençóis;Chapada Diamantina;2000;total_mulheres;4493
1901;2919405;Licínio de Almeida;Sudoeste Baiano;2000;total_mulheres;6044
1902;2919504;Livramento de N. Senhora;Sertão Produtivo;2000;total_mulheres;18823
1903;2919553;Luís Eduardo Magalhães;Bacia do Rio Grande;2000;total_mulheres;
1904;2919603;Macajuba;Piemonte do Paraguaçu;2000;total_mulheres;5746
1905;2919702;Macarani;Médio Sudoeste da Bahia;2000;total_mulheres;7206
1906;2919801;Macaúbas;Bacia do Paramirim;2000;total_mulheres;20990
1907;2919900;Macururé;Itaparica;2000;total_mulheres;4364
1908;2919926;Madre de Deus;Metropolitano de Salvador;2000;total_mulheres;6123
1909;2919959;Maetinga;Sudoeste Baiano;2000;total_mulheres;6685
1910;2920007;Maiquinique;Médio Sudoeste da Bahia;2000;total_mulheres;3537
1911;2920106;Mairi;Bacia do Jacuípe;2000;total_mulheres;10167
1912;2920205;Malhada;Velho Chico;2000;total_mulheres;7611
1913;2920304;Malhada de Pedras;Sertão Produtivo;2000;total_mulheres;4126
1914;2920403;Manoel Vitorino;Médio Rio de Contas;2000;total_mulheres;8277
1915;2920452;Mansidão;Bacia do Rio Grande;2000;total_mulheres;5247
1916;2920502;Maracás;Vale do Jiquiriçá;2000;total_mulheres;15815
1917;2920601;Maragogipe;Recôncavo;2000;total_mulheres;20030
1918;2920700;Maraú;Litoral Sul;2000;total_mulheres;8646
1919;2920809;Marcionílio Souza;Chapada Diamantina;2000;total_mulheres;5337
1920;2920908;Mascote;Litoral Sul;2000;total_mulheres;7886
1921;2921005;Mata de São João;Litoral Norte e Agreste Baiano;2000;total_mulheres;16186
1922;2921054;Matina;Velho Chico;2000;total_mulheres;5012
1923;2921104;Medeiros Neto;Extremo Sul;2000;total_mulheres;10534
1924;2921203;Miguel Calmon;Piemonte da Diamantina;2000;total_mulheres;14045
1925;2921302;Milagres;Vale do Jiquiriçá;2000;total_mulheres;6102
1926;2921401;Mirangaba;Piemonte da Diamantina;2000;total_mulheres;7105
1927;2921450;Mirante;Sudoeste Baiano;2000;total_mulheres;6858
1928;2921500;Monte Santo;Sisal;2000;total_mulheres;26536
1929;2921609;Morpará;Velho Chico;2000;total_mulheres;4178
1930;2921708;Morro do Chapéu;Chapada Diamantina;2000;total_mulheres;17092
1931;2921807;Mortugaba;Sudoeste Baiano;2000;total_mulheres;6393
1932;2921906;Mucugê;Chapada Diamantina;2000;total_mulheres;6777
1933;2922003;Mucuri;Extremo Sul;2000;total_mulheres;13734
1934;2922052;Mulungu do Morro;Irecê;2000;total_mulheres;7577
1935;2922102;Mundo Novo;Piemonte do Paraguaçu;2000;total_mulheres;10557
1936;2922201;Muniz Ferreira;Recôncavo;2000;total_mulheres;3389
1937;2922250;Muquém do São Francisco;Velho Chico;2000;total_mulheres;4233
1938;2922300;Muritiba;Recôncavo;2000;total_mulheres;16001
1939;2922409;Mutuípe;Vale do Jiquiriçá;2000;total_mulheres;10325
1940;2922508;Nazaré;Recôncavo;2000;total_mulheres;13623
1941;2922607;Nilo Peçanha;Baixo Sul;2000;total_mulheres;5340
1942;2922656;Nordestina;Sisal;2000;total_mulheres;5676
1943;2922706;Nova Canaã;Médio Sudoeste da Bahia;2000;total_mulheres;7414
1944;2922730;Nova Fátima;Bacia do Jacuípe;2000;total_mulheres;3757
1945;2922755;Nova Ibiá;Médio Rio de Contas;2000;total_mulheres;3497
1946;2922805;Nova Itarana;Vale do Jiquiriçá;2000;total_mulheres;3281
1947;2922854;Nova Redenção;Chapada Diamantina;2000;total_mulheres;4252
1948;2922904;Nova Soure;Semiárido Nordeste II;2000;total_mulheres;12071
1949;2923001;Nova Viçosa;Extremo Sul;2000;total_mulheres;15804
1950;2923035;Novo Horizonte;Chapada Diamantina;2000;total_mulheres;4220
1951;2923050;Novo Triunfo;Semiárido Nordeste II;2000;total_mulheres;7104
1952;2923100;Olindina;Litoral Norte e Agreste Baiano;2000;total_mulheres;11942
1953;2923209;Oliveira dos Brejinhos;Velho Chico;2000;total_mulheres;10550
1954;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;2000;total_mulheres;3747
1955;2923357;Ourolândia;Piemonte da Diamantina;2000;total_mulheres;7478
1956;2923407;Palmas de Monte Alto;Sertão Produtivo;2000;total_mulheres;9867
1957;2923506;Palmeiras;Chapada Diamantina;2000;total_mulheres;3799
1958;2923605;Paramirim;Bacia do Paramirim;2000;total_mulheres;9427
1959;2923704;Paratinga;Velho Chico;2000;total_mulheres;13626
1960;2923803;Paripiranga;Semiárido Nordeste II;2000;total_mulheres;13462
1961;2923902;Pau Brasil;Litoral Sul;2000;total_mulheres;6338
1962;2924009;Paulo Afonso;Itaparica;2000;total_mulheres;49819
1963;2924058;Pé de Serra;Bacia do Jacuípe;2000;total_mulheres;6668
1964;2924108;Pedrão;Litoral Norte e Agreste Baiano;2000;total_mulheres;3331
1965;2924207;Pedro Alexandre;Semiárido Nordeste II;2000;total_mulheres;8287
1966;2924306;Piatã;Chapada Diamantina;2000;total_mulheres;9749
1967;2924405;Pilão Arcado;Sertão do São Francisco;2000;total_mulheres;15218
1968;2924504;Pindaí;Sertão Produtivo;2000;total_mulheres;7611
1969;2924603;Pindobaçu;Piemonte Norte do Itapicuru;2000;total_mulheres;9983
1970;2924652;Pintadas;Bacia do Jacuípe;2000;total_mulheres;5440
1971;2924678;Piraí do Norte;Baixo Sul;2000;total_mulheres;4975
1972;2924702;Piripá;Sudoeste Baiano;2000;total_mulheres;8394
1973;2924801;Piritiba;Piemonte do Paraguaçu;2000;total_mulheres;9537
1974;2924900;Planaltino;Vale do Jiquiriçá;2000;total_mulheres;3824
1975;2925006;Planalto;Sudoeste Baiano;2000;total_mulheres;10815
1976;2925105;Poções;Sudoeste Baiano;2000;total_mulheres;22323
1977;2925204;Pojuca;Litoral Norte e Agreste Baiano;2000;total_mulheres;13339
1978;2925253;Ponto Novo;Piemonte Norte do Itapicuru;2000;total_mulheres;8607
1979;2925303;Porto Seguro;Costa do Descobrimento;2000;total_mulheres;47017
1980;2925402;Potiraguá;Médio Sudoeste da Bahia;2000;total_mulheres;7161
1981;2925501;Prado;Extremo Sul;2000;total_mulheres;12910
1982;2925600;Presidente Dutra;Irecê;2000;total_mulheres;6645
1983;2925709;Presidente Jânio Quadros;Sudoeste Baiano;2000;total_mulheres;8334
1984;2925758;Presidente Tancredo Neves;Baixo Sul;2000;total_mulheres;9301
1985;2925808;Queimadas;Sisal;2000;total_mulheres;12266
1986;2925907;Quijingue;Sisal;2000;total_mulheres;12624
1987;2925931;Quixabeira;Bacia do Jacuípe;2000;total_mulheres;4645
1988;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;2000;total_mulheres;11483
1989;2926004;Remanso;Sertão do São Francisco;2000;total_mulheres;18057
1990;2926103;Retirolândia;Sisal;2000;total_mulheres;5462
1991;2926202;Riachão das Neves;Bacia do Rio Grande;2000;total_mulheres;10545
1992;2926301;Riachão do Jacuípe;Bacia do Jacuípe;2000;total_mulheres;15967
1993;2926400;Riacho de Santana;Velho Chico;2000;total_mulheres;14153
1994;2926509;Ribeira do Amparo;Semiárido Nordeste II;2000;total_mulheres;6734
1995;2926608;Ribeira do Pombal;Semiárido Nordeste II;2000;total_mulheres;23347
1996;2926657;Ribeirão do Largo;Sudoeste Baiano;2000;total_mulheres;7137
1997;2926707;Rio de Contas;Chapada Diamantina;2000;total_mulheres;7238
1998;2926806;Rio do Antônio;Sertão Produtivo;2000;total_mulheres;7239
1999;2926905;Rio do Pires;Bacia do Paramirim;2000;total_mulheres;6065
2000;2927002;Rio Real;Litoral Norte e Agreste Baiano;2000;total_mulheres;16453
2001;2927101;Rodelas;Itaparica;2000;total_mulheres;3156
2002;2927200;Ruy Barbosa;Piemonte do Paraguaçu;2000;total_mulheres;14759
2003;2927309;Salinas da Margarida;Metropolitano de Salvador;2000;total_mulheres;5268
2004;2927408;Salvador;Metropolitano de Salvador;2000;total_mulheres;1292855
2005;2927507;Santa Bárbara;Portal do Sertão;2000;total_mulheres;9121
2006;2927606;Santa Brígida;Semiárido Nordeste II;2000;total_mulheres;8397
2007;2927705;Santa Cruz Cabrália;Costa do Descobrimento;2000;total_mulheres;11347
2008;2927804;Santa Cruz da Vitória;Médio Sudoeste da Bahia;2000;total_mulheres;3402
2009;2927903;Santa Inês;Vale do Jiquiriçá;2000;total_mulheres;5589
2010;2928059;Santa Luzia;Litoral Sul;2000;total_mulheres;7256
2011;2928109;Santa Maria da Vitória;Bacia do Rio Corrente;2000;total_mulheres;20413
2012;2928406;Santa Rita de Cássia;Bacia do Rio Grande;2000;total_mulheres;11718
2013;2928505;Santa Terezinha;Piemonte do Paraguaçu;2000;total_mulheres;4287
2014;2928000;Santaluz;Sisal;2000;total_mulheres;15460
2015;2928208;Santana;Bacia do Rio Corrente;2000;total_mulheres;11768
2016;2928307;Santanópolis;Portal do Sertão;2000;total_mulheres;4360
2017;2928604;Santo Amaro;Recôncavo;2000;total_mulheres;29768
2018;2928703;Santo Antônio de Jesus;Recôncavo;2000;total_mulheres;40436
2019;2928802;Santo Estevão;Portal do Sertão;2000;total_mulheres;21302
2020;2928901;São Desidério;Bacia do Rio Grande;2000;total_mulheres;9141
2021;2928950;São Domingos;Sisal;2000;total_mulheres;4257
2022;2929107;São Felipe;Recôncavo;2000;total_mulheres;10032
2023;2929008;São Félix;Recôncavo;2000;total_mulheres;7028
2024;2929057;São Félix do Coribe;Bacia do Rio Corrente;2000;total_mulheres;5797
2025;2929206;São Francisco do Conde;Recôncavo;2000;total_mulheres;13227
2026;2929255;São Gabriel;Irecê;2000;total_mulheres;8915
2027;2929305;São Gonçalo dos Campos;Portal do Sertão;2000;total_mulheres;14016
2028;2929354;São José da Vitória;Litoral Sul;2000;total_mulheres;3009
2029;2929370;São José do Jacuípe;Bacia do Jacuípe;2000;total_mulheres;4629
2030;2929404;São Miguel das Matas;Vale do Jiquiriçá;2000;total_mulheres;4958
2031;2929503;São Sebastião do Passé;Recôncavo;2000;total_mulheres;20038
2032;2929602;Sapeaçu;Recôncavo;2000;total_mulheres;8453
2033;2929701;Sátiro Dias;Litoral Norte e Agreste Baiano;2000;total_mulheres;8517
2034;2929750;Saubara;Recôncavo;2000;total_mulheres;5080
2035;2929800;Saúde;Piemonte da Diamantina;2000;total_mulheres;5763
2036;2929909;Seabra;Chapada Diamantina;2000;total_mulheres;19741
2037;2930006;Sebastião Laranjeiras;Sertão Produtivo;2000;total_mulheres;4542
2038;2930105;Senhor do Bonfim;Piemonte Norte do Itapicuru;2000;total_mulheres;34834
2039;2930204;Sento Sé;Sertão do São Francisco;2000;total_mulheres;15684
2040;2930154;Serra do Ramalho;Velho Chico;2000;total_mulheres;15600
2041;2930303;Serra Dourada;Bacia do Rio Corrente;2000;total_mulheres;8693
2042;2930402;Serra Preta;Bacia do Jacuípe;2000;total_mulheres;8893
2043;2930501;Serrinha;Sisal;2000;total_mulheres;42035
2044;2930600;Serrolândia;Piemonte da Diamantina;2000;total_mulheres;6306
2045;2930709;Simões Filho;Metropolitano de Salvador;2000;total_mulheres;47335
2046;2930758;Sítio do Mato;Velho Chico;2000;total_mulheres;5664
2047;2930766;Sítio do Quinto;Semiárido Nordeste II;2000;total_mulheres;8725
2048;2930774;Sobradinho;Sertão do São Francisco;2000;total_mulheres;10798
2049;2930808;Souto Soares;Chapada Diamantina;2000;total_mulheres;7225
2050;2930907;Tabocas do Brejo Velho;Bacia do Rio Corrente;2000;total_mulheres;6086
2051;2931004;Tanhaçu;Sertão Produtivo;2000;total_mulheres;9881
2052;2931053;Tanque Novo;Bacia do Paramirim;2000;total_mulheres;7805
2053;2931103;Tanquinho;Portal do Sertão;2000;total_mulheres;3768
2054;2931202;Taperoá;Baixo Sul;2000;total_mulheres;7784
2055;2931301;Tapiramutá;Piemonte do Paraguaçu;2000;total_mulheres;8419
2056;2931350;Teixeira de Freitas;Extremo Sul;2000;total_mulheres;54297
2057;2931400;Teodoro Sampaio;Portal do Sertão;2000;total_mulheres;4491
2058;2931509;Teofilândia;Sisal;2000;total_mulheres;10028
2059;2931608;Teolândia;Baixo Sul;2000;total_mulheres;6125
2060;2931707;Terra Nova;Portal do Sertão;2000;total_mulheres;6584
2061;2931806;Tremedal;Sudoeste Baiano;2000;total_mulheres;10584
2062;2931905;Tucano;Sisal;2000;total_mulheres;25237
2063;2932002;Uauá;Sertão do São Francisco;2000;total_mulheres;12861
2064;2932101;Ubaíra;Vale do Jiquiriçá;2000;total_mulheres;10116
2065;2932200;Ubaitaba;Litoral Sul;2000;total_mulheres;12067
2066;2932309;Ubatã;Médio Rio de Contas;2000;total_mulheres;10829
2067;2932408;Uibaí;Irecê;2000;total_mulheres;6616
2068;2932457;Umburanas;Piemonte da Diamantina;2000;total_mulheres;6745
2069;2932507;Una;Litoral Sul;2000;total_mulheres;14664
2070;2932606;Urandi;Sertão Produtivo;2000;total_mulheres;7927
2071;2932705;Uruçuca;Litoral Sul;2000;total_mulheres;9972
2072;2932804;Utinga;Chapada Diamantina;2000;total_mulheres;8443
2073;2932903;Valença;Baixo Sul;2000;total_mulheres;39036
2074;2933000;Valente;Sisal;2000;total_mulheres;9647
2075;2933059;Várzea da Roça;Bacia do Jacuípe;2000;total_mulheres;6702
2076;2933109;Várzea do Poço;Bacia do Jacuípe;2000;total_mulheres;3745
2077;2933158;Várzea Nova;Piemonte da Diamantina;2000;total_mulheres;6934
2078;2933174;Varzedo;Recôncavo;2000;total_mulheres;4310
2079;2933208;Vera Cruz;Metropolitano de Salvador;2000;total_mulheres;14695
2080;2933257;Vereda;Extremo Sul;2000;total_mulheres;3498
2081;2933307;Vitória da Conquista;Sudoeste Baiano;2000;total_mulheres;134858
2082;2933406;Wagner;Chapada Diamantina;2000;total_mulheres;4441
2083;2933455;Wanderley;Bacia do Rio Grande;2000;total_mulheres;6686
2084;2933505;Wenceslau Guimarães;Baixo Sul;2000;total_mulheres;11546
2085;2933604;Xique-Xique;Irecê;2000;total_mulheres;22465
2086;2900108;Abaíra;Chapada Diamantina;2010;total_mulheres;4234
2087;2900207;Abaré;Itaparica;2010;total_mulheres;8500
2088;2900306;Acajutiba;Litoral Norte e Agreste Baiano;2010;total_mulheres;7445
2089;2900355;Adustina;Semiárido Nordeste II;2010;total_mulheres;7795
2090;2900405;Água Fria;Portal do Sertão;2010;total_mulheres;7828
2091;2900603;Aiquara;Médio Rio de Contas;2010;total_mulheres;2251
2092;2900702;Alagoinhas;Litoral Norte e Agreste Baiano;2010;total_mulheres;74737
2093;2900801;Alcobaça;Extremo Sul;2010;total_mulheres;10456
2094;2900900;Almadina;Litoral Sul;2010;total_mulheres;3157
2095;2901007;Amargosa;Vale do Jiquiriçá;2010;total_mulheres;17704
2096;2901106;Amélia Rodrigues;Portal do Sertão;2010;total_mulheres;12907
2097;2901155;América Dourada;Irecê;2010;total_mulheres;7888
2098;2901205;Anagé;Sudoeste Baiano;2010;total_mulheres;12624
2099;2901304;Andaraí;Chapada Diamantina;2010;total_mulheres;6779
2100;2901353;Andorinha;Piemonte Norte do Itapicuru;2010;total_mulheres;7086
2101;2901403;Angical;Bacia do Rio Grande;2010;total_mulheres;6613
2102;2901502;Anguera;Portal do Sertão;2010;total_mulheres;5159
2103;2901601;Antas;Semiárido Nordeste II;2010;total_mulheres;8491
2104;2901700;Antônio Cardoso;Portal do Sertão;2010;total_mulheres;5820
2105;2901809;Antônio Gonçalves;Piemonte Norte do Itapicuru;2010;total_mulheres;5442
2106;2901908;Aporá;Litoral Norte e Agreste Baiano;2010;total_mulheres;8770
2107;2901957;Apuarema;Médio Rio de Contas;2010;total_mulheres;3665
2108;2902054;Araçás;Litoral Norte e Agreste Baiano;2010;total_mulheres;5733
2109;2902005;Aracatu;Sudoeste Baiano;2010;total_mulheres;6691
2110;2902104;Araci;Sisal;2010;total_mulheres;25711
2111;2902203;Aramari;Litoral Norte e Agreste Baiano;2010;total_mulheres;5037
2112;2902252;Arataca;Litoral Sul;2010;total_mulheres;4890
2113;2902302;Aratuípe;Baixo Sul;2010;total_mulheres;4223
2114;2902401;Aurelino Leal;Litoral Sul;2010;total_mulheres;6762
2115;2902500;Baianópolis;Bacia do Rio Grande;2010;total_mulheres;6688
2116;2902609;Baixa Grande;Bacia do Jacuípe;2010;total_mulheres;10094
2117;2902658;Banzaê;Semiárido Nordeste II;2010;total_mulheres;5821
2118;2902708;Barra;Velho Chico;2010;total_mulheres;24165
2119;2902807;Barra da Estiva;Chapada Diamantina;2010;total_mulheres;10539
2120;2902906;Barra do Choça;Sudoeste Baiano;2010;total_mulheres;17235
2121;2903003;Barra do Mendes;Irecê;2010;total_mulheres;6975
2122;2903102;Barra do Rocha;Médio Rio de Contas;2010;total_mulheres;2976
2123;2903201;Barreiras;Bacia do Rio Grande;2010;total_mulheres;69514
2124;2903235;Barro Alto;Irecê;2010;total_mulheres;6703
2125;2903300;Barro Preto/Lomanto Junior;Litoral Sul;2010;total_mulheres;3147
2126;2903276;Barrocas;Sisal;2010;total_mulheres;6973
