;codigo_municipio;Municipios;Territorios.de.Identidade;sexo;Ano;faixa_etarias;total_faixa
46327;2903300;Barro Alto;Litoral Sul;Feminino;2010;Entre.90.a.94;11
46328;2903276;Barrocas;Sisal;Feminino;2010;Entre.90.a.94;14
46329;2903409;Barro Preto;Costa do Descobrimento;Feminino;2010;Entre.90.a.94;6
46330;2903508;Belmonte;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;51
46331;2903607;Belo Campo;Sisal;Feminino;2010;Entre.90.a.94;15
46332;2903706;Biritinga;Médio Rio de Contas;Feminino;2010;Entre.90.a.94;23
46333;2903805;Boa Nova;Piemonte do Paraguaçu;Feminino;2010;Entre.90.a.94;5
46334;2903904;Boa Vista do Tupim;Velho Chico;Feminino;2010;Entre.90.a.94;27
46335;2903953;Bom Jesus da Lapa;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;23
46336;2904001;Bom Jesus da Serra;Chapada Diamantina;Feminino;2010;Entre.90.a.94;11
46337;2904050;Boninal;Chapada Diamantina;Feminino;2010;Entre.90.a.94;35
46338;2904100;Bonito;Bacia do Paramirim;Feminino;2010;Entre.90.a.94;32
46339;2904209;Boquira;Bacia do Paramirim;Feminino;2010;Entre.90.a.94;34
46340;2904308;Botuporã;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;16
46341;2904407;Brejões;Bacia do Rio Corrente;Feminino;2010;Entre.90.a.94;28
46342;2904506;Brejolândia;Velho Chico;Feminino;2010;Entre.90.a.94;12
46343;2904605;Brotas de Macaúbas;Sertão Produtivo;Feminino;2010;Entre.90.a.94;36
46344;2904704;Brumado;Litoral Sul;Feminino;2010;Entre.90.a.94;113
46345;2904753;Buerarema;Bacia do Rio Grande;Feminino;2010;Entre.90.a.94;21
46346;2904803;Buritirama;Médio Sudoeste da Bahia;Feminino;2010;Entre.90.a.94;20
46347;2904852;Caatiba;Recôncavo;Feminino;2010;Entre.90.a.94;11
46348;2904902;Cabaceiras do Paraguaçu;Recôncavo;Feminino;2010;Entre.90.a.94;26
46349;2905008;Cachoeira;Sertão Produtivo;Feminino;2010;Entre.90.a.94;61
46350;2905107;Caculé;Piemonte da Diamantina;Feminino;2010;Entre.90.a.94;38
46351;2905156;Caém;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;58
46352;2905206;Caetanos;Sertão Produtivo;Feminino;2010;Entre.90.a.94;22
46353;2905305;Caetité;Irecê;Feminino;2010;Entre.90.a.94;61
46354;2905404;Cafarnaum;Baixo Sul;Feminino;2010;Entre.90.a.94;25
46355;2905503;Cairu;Piemonte Norte do Itapicuru;Feminino;2010;Entre.90.a.94;0
46356;2905602;Caldeirão Grande;Litoral Sul;Feminino;2010;Entre.90.a.94;14
46357;2905701;Camacan;Metropolitano de Salvador;Feminino;2010;Entre.90.a.94;18
46358;2905800;Camaçari;Baixo Sul;Feminino;2010;Entre.90.a.94;122
46359;2905909;Camamu;Sertão do São Francisco;Feminino;2010;Entre.90.a.94;0
46360;2906006;Campo Alegre de Lourdes;Piemonte Norte do Itapicuru;Feminino;2010;Entre.90.a.94;24
46361;2906105;Campo Formoso;Bacia do Rio Corrente;Feminino;2010;Entre.90.a.94;78
46362;2906204;Canápolis;Irecê;Feminino;2010;Entre.90.a.94;14
46363;2906303;Canarana;Litoral Sul;Feminino;2010;Entre.90.a.94;0
46364;2906402;Canavieiras;Sisal;Feminino;2010;Entre.90.a.94;25
46365;2906501;Candeal;Metropolitano de Salvador;Feminino;2010;Entre.90.a.94;32
46366;2906600;Candeias;Sertão Produtivo;Feminino;2010;Entre.90.a.94;39
46367;2906709;Candiba;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;15
46368;2906808;Cândido Sales;Sisal;Feminino;2010;Entre.90.a.94;46
46369;2906824;Cansanção;Sertão do São Francisco;Feminino;2010;Entre.90.a.94;24
46370;2906857;Canudos;Bacia do Jacuípe;Feminino;2010;Entre.90.a.94;37
46371;2906873;Capela do Alto Alegre;Piemonte da Diamantina;Feminino;2010;Entre.90.a.94;21
46372;2906899;Capim Grosso;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;55
46373;2906907;Caraíbas;Extremo Sul;Feminino;2010;Entre.90.a.94;47
46374;2907004;Caravelas;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;10
46375;2907103;Cardeal da Silva;Velho Chico;Feminino;2010;Entre.90.a.94;17
46376;2907202;Carinhanha;Sertão do São Francisco;Feminino;2010;Entre.90.a.94;28
46377;2907301;Casa Nova;Recôncavo;Feminino;2010;Entre.90.a.94;101
46378;2907400;Castro Alves;Bacia do Rio Grande;Feminino;2010;Entre.90.a.94;90
46379;2907509;Catolândia;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;12
46380;2907558;Catu;Bacia do Paramirim;Feminino;2010;Entre.90.a.94;69
46381;2907608;Caturama;Irecê;Feminino;2010;Entre.90.a.94;26
46382;2907707;Central;Itaparica;Feminino;2010;Entre.90.a.94;33
46383;2907806;Chorrochó;Semiárido Nordeste II;Feminino;2010;Entre.90.a.94;9
46384;2907905;Cícero Dantas;Semiárido Nordeste II;Feminino;2010;Entre.90.a.94;44
46385;2908002;Cipó;Litoral Sul;Feminino;2010;Entre.90.a.94;26
46386;2908101;Coaraci;Bacia do Rio Corrente;Feminino;2010;Entre.90.a.94;40
46387;2908200;Cocos;Portal do Sertão;Feminino;2010;Entre.90.a.94;43
46388;2908309;Conceição da Feira;Recôncavo;Feminino;2010;Entre.90.a.94;19
46389;2908408;Conceição do Almeida;Sisal;Feminino;2010;Entre.90.a.94;45
46390;2908507;Conceição do Coité;Portal do Sertão;Feminino;2010;Entre.90.a.94;74
46391;2908606;Conceição do Jacuípe;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;46
46392;2908705;Conde;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;54
46393;2908804;Condeúba;Sertão Produtivo;Feminino;2010;Entre.90.a.94;56
46394;2908903;Contendas do Sincorá;Portal do Sertão;Feminino;2010;Entre.90.a.94;7
46395;2909000;Coração de Maria;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;57
46396;2909109;Cordeiros;Bacia do Rio Corrente;Feminino;2010;Entre.90.a.94;13
46397;2909208;Coribe;Semiárido Nordeste II;Feminino;2010;Entre.90.a.94;18
46398;2909307;Coronel João Sá;Bacia do Rio Corrente;Feminino;2010;Entre.90.a.94;18
46399;2909406;Correntina;Bacia do Rio Grande;Feminino;2010;Entre.90.a.94;88
46400;2909505;Cotegipe;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;18
46401;2909604;Cravolândia;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;12
46402;2909703;Crisópolis;Bacia do Rio Grande;Feminino;2010;Entre.90.a.94;26
46403;2909802;Cristópolis;Recôncavo;Feminino;2010;Entre.90.a.94;0
46404;2909901;Cruz das Almas;Sertão do São Francisco;Feminino;2010;Entre.90.a.94;76
46405;2910008;Curaçá;Médio Rio de Contas;Feminino;2010;Entre.90.a.94;55
46406;2910057;Dário Meira;Metropolitano de Salvador;Feminino;2010;Entre.90.a.94;19
46407;2910107;Dias d'Ávila;Sertão Produtivo;Feminino;2010;Entre.90.a.94;36
46408;2910206;Dom Basílio;Recôncavo;Feminino;2010;Entre.90.a.94;26
46409;2910305;Dom Macedo Costa;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;13
46410;2910404;Elísio Medrado;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;6
46411;2910503;Encruzilhada;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;29
46412;2900504;Entre Rios;Bacia do Paramirim;Feminino;2010;Entre.90.a.94;89
46413;2910602;Esplanada;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;79
46414;2910701;Euclides da Cunha;Semiárido Nordeste II;Feminino;2010;Entre.90.a.94;109
46415;2910727;Eunápolis;Costa do Descobrimento;Feminino;2010;Entre.90.a.94;55
46416;2910750;Fátima;Semiárido Nordeste II;Feminino;2010;Entre.90.a.94;30
46417;2910776;Feira da Mata;Velho Chico;Feminino;2010;Entre.90.a.94;22
46418;2910800;Feira de Santana;Portal do Sertão;Feminino;2010;Entre.90.a.94;791
46419;2910859;Filadélfia;Piemonte Norte do Itapicuru;Feminino;2010;Entre.90.a.94;15
46420;2910909;Firmino Alves;Médio Sudoeste da Bahia;Feminino;2010;Entre.90.a.94;0
46421;2911006;Floresta Azul;Litoral Sul;Feminino;2010;Entre.90.a.94;19
46422;2911105;Formosa do Rio Preto;Bacia do Rio Grande;Feminino;2010;Entre.90.a.94;12
46423;2911204;Gandu;Baixo Sul;Feminino;2010;Entre.90.a.94;27
46424;2911253;Gavião;Bacia do Jacuípe;Feminino;2010;Entre.90.a.94;6
46425;2911303;Gentio do Ouro;Irecê;Feminino;2010;Entre.90.a.94;14
46426;2911402;Glória;Itaparica;Feminino;2010;Entre.90.a.94;13
46427;2911501;Gongogi;Médio Rio de Contas;Feminino;2010;Entre.90.a.94;11
46428;2911600;Governador Mangabeira;Recôncavo;Feminino;2010;Entre.90.a.94;66
46429;2911659;Guajeru;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;20
46430;2911709;Guanambi;Sertão Produtivo;Feminino;2010;Entre.90.a.94;79
46431;2911808;Guaratinga;Costa do Descobrimento;Feminino;2010;Entre.90.a.94;38
46432;2911857;Heliópolis;Semiárido Nordeste II;Feminino;2010;Entre.90.a.94;14
46433;2911907;Iaçu;Piemonte do Paraguaçu;Feminino;2010;Entre.90.a.94;70
46434;2912004;Ibiassucê;Sertão Produtivo;Feminino;2010;Entre.90.a.94;22
46435;2912103;Ibicaraí;Litoral Sul;Feminino;2010;Entre.90.a.94;27
46436;2912202;Ibicoara;Chapada Diamantina;Feminino;2010;Entre.90.a.94;31
46437;2912301;Ibicuí;Médio Sudoeste da Bahia;Feminino;2010;Entre.90.a.94;47
46438;2912400;Ibipeba;Irecê;Feminino;2010;Entre.90.a.94;29
46439;2912509;Ibipitanga;Bacia do Paramirim;Feminino;2010;Entre.90.a.94;27
46440;2912608;Ibiquera;Piemonte do Paraguaçu;Feminino;2010;Entre.90.a.94;2
46441;2912707;Ibirapitanga;Baixo Sul;Feminino;2010;Entre.90.a.94;0
46442;2912806;Ibirapuã;Extremo Sul;Feminino;2010;Entre.90.a.94;20
46443;2912905;Ibirataia;Médio Rio de Contas;Feminino;2010;Entre.90.a.94;0
46444;2913002;Ibitiara;Chapada Diamantina;Feminino;2010;Entre.90.a.94;31
46445;2913101;Ibititá;Irecê;Feminino;2010;Entre.90.a.94;21
46446;2913200;Ibotirama;Velho Chico;Feminino;2010;Entre.90.a.94;40
46447;2913309;Ichu;Sisal;Feminino;2010;Entre.90.a.94;19
46448;2913408;Igaporã;Velho Chico;Feminino;2010;Entre.90.a.94;24
46449;2913457;Igrapiúna;Baixo Sul;Feminino;2010;Entre.90.a.94;0
46450;2913507;Iguaí;Médio Sudoeste da Bahia;Feminino;2010;Entre.90.a.94;57
46451;2913606;Ilhéus;Litoral Sul;Feminino;2010;Entre.90.a.94;389
46452;2913705;Inhambupe;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;39
46453;2913804;Ipecaetá;Portal do Sertão;Feminino;2010;Entre.90.a.94;25
46454;2913903;Ipiaú;Médio Rio de Contas;Feminino;2010;Entre.90.a.94;51
46455;2914000;Ipirá;Bacia do Jacuípe;Feminino;2010;Entre.90.a.94;117
46456;2914109;Ipupiara;Irecê;Feminino;2010;Entre.90.a.94;18
46457;2914208;Irajuba;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;35
46458;2914307;Iramaia;Chapada Diamantina;Feminino;2010;Entre.90.a.94;15
46459;2914406;Iraquara;Chapada Diamantina;Feminino;2010;Entre.90.a.94;27
46460;2914505;Irará;Portal do Sertão;Feminino;2010;Entre.90.a.94;35
46461;2914604;Irecê;Irecê;Feminino;2010;Entre.90.a.94;81
46462;2914653;Itabela;Costa do Descobrimento;Feminino;2010;Entre.90.a.94;10
46463;2914703;Itaberaba;Piemonte do Paraguaçu;Feminino;2010;Entre.90.a.94;84
46464;2914802;Itabuna;Litoral Sul;Feminino;2010;Entre.90.a.94;316
46465;2914901;Itacaré;Litoral Sul;Feminino;2010;Entre.90.a.94;0
46466;2915007;Itaeté;Chapada Diamantina;Feminino;2010;Entre.90.a.94;23
46467;2915106;Itagi;Médio Rio de Contas;Feminino;2010;Entre.90.a.94;28
46468;2915205;Itagibá;Médio Rio de Contas;Feminino;2010;Entre.90.a.94;31
46469;2915304;Itagimirim;Costa do Descobrimento;Feminino;2010;Entre.90.a.94;25
46470;2915353;Itaguaçu da Bahia;Irecê;Feminino;2010;Entre.90.a.94;18
46471;2915403;Itaju do Colônia;Litoral Sul;Feminino;2010;Entre.90.a.94;13
46472;2915502;Itajuípe;Litoral Sul;Feminino;2010;Entre.90.a.94;28
46473;2915601;Itamaraju;Extremo Sul;Feminino;2010;Entre.90.a.94;43
46474;2915700;Itamari;Médio Rio de Contas;Feminino;2010;Entre.90.a.94;23
46475;2915809;Itambé;Médio Sudoeste da Bahia;Feminino;2010;Entre.90.a.94;42
46476;2915908;Itanagra;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;3
46477;2916005;Itanhém;Extremo Sul;Feminino;2010;Entre.90.a.94;8
46478;2916104;Itaparica;Metropolitano de Salvador;Feminino;2010;Entre.90.a.94;10
46479;2916203;Itapé;Litoral Sul;Feminino;2010;Entre.90.a.94;24
46480;2916302;Itapebi;Costa do Descobrimento;Feminino;2010;Entre.90.a.94;12
46481;2916401;Itapetinga;Médio Sudoeste da Bahia;Feminino;2010;Entre.90.a.94;103
46482;2916500;Itapicuru;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;84
46483;2916609;Itapitanga;Litoral Sul;Feminino;2010;Entre.90.a.94;13
46484;2916708;Itaquara;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;24
46485;2916807;Itarantim;Médio Sudoeste da Bahia;Feminino;2010;Entre.90.a.94;12
46486;2916856;Itatim;Piemonte do Paraguaçu;Feminino;2010;Entre.90.a.94;18
46487;2916906;Itiruçu;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;40
46488;2917003;Itiúba;Sisal;Feminino;2010;Entre.90.a.94;47
46489;2917102;Itororó;Médio Sudoeste da Bahia;Feminino;2010;Entre.90.a.94;43
46490;2917201;Ituaçu;Sertão Produtivo;Feminino;2010;Entre.90.a.94;51
46491;2917300;Ituberá;Baixo Sul;Feminino;2010;Entre.90.a.94;51
46492;2917334;Iuiú;Sertão Produtivo;Feminino;2010;Entre.90.a.94;3
46493;2917359;Jaborandi;Bacia do Rio Corrente;Feminino;2010;Entre.90.a.94;4
46494;2917409;Jacaraci;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;66
46495;2917508;Jacobina;Piemonte da Diamantina;Feminino;2010;Entre.90.a.94;101
46496;2917607;Jaguaquara;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;94
46497;2917706;Jaguarari;Piemonte Norte do Itapicuru;Feminino;2010;Entre.90.a.94;24
46498;2917805;Jaguaripe;Baixo Sul;Feminino;2010;Entre.90.a.94;16
46499;2917904;Jandaíra;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;0
46500;2918001;Jequié;Médio Rio de Contas;Feminino;2010;Entre.90.a.94;207
46501;2918100;Jeremoabo;Semiárido Nordeste II;Feminino;2010;Entre.90.a.94;41
46502;2918209;Jiquiriçá;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;23
46503;2918308;Jitaúna;Médio Rio de Contas;Feminino;2010;Entre.90.a.94;23
46504;2918357;João Dourado;Irecê;Feminino;2010;Entre.90.a.94;44
46505;2918407;Juazeiro;Sertão do São Francisco;Feminino;2010;Entre.90.a.94;161
46506;2918456;Jucuruçu;Extremo Sul;Feminino;2010;Entre.90.a.94;16
46507;2918506;Jussara;Irecê;Feminino;2010;Entre.90.a.94;19
46508;2918555;Jussari;Litoral Sul;Feminino;2010;Entre.90.a.94;11
46509;2918605;Jussiape;Chapada Diamantina;Feminino;2010;Entre.90.a.94;36
46510;2918704;Lafaiete Coutinho;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;12
46511;2919058;Lagoa Real;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;42
46512;2918753;Laje;Sertão Produtivo;Feminino;2010;Entre.90.a.94;11
46513;2918803;Lajedão;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;9
46514;2918902;Lajedinho;Extremo Sul;Feminino;2010;Entre.90.a.94;0
46515;2919009;Lajedo do Tabocal;Piemonte do Paraguaçu;Feminino;2010;Entre.90.a.94;17
46516;2919108;Lamarão;Sisal;Feminino;2010;Entre.90.a.94;25
46517;2919157;Lapão;Irecê;Feminino;2010;Entre.90.a.94;48
46518;2919207;Lauro de Freitas;Metropolitano de Salvador;Feminino;2010;Entre.90.a.94;76
46519;2919306;Lençóis;Chapada Diamantina;Feminino;2010;Entre.90.a.94;5
46520;2919405;Licínio de Almeida;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;44
46521;2919504;Livramento de Nossa Senhora;Sertão Produtivo;Feminino;2010;Entre.90.a.94;83
46522;2919553;Luís Eduardo Magalhães;Bacia do Rio Grande;Feminino;2010;Entre.90.a.94;10
46523;2919603;Macajuba;Piemonte do Paraguaçu;Feminino;2010;Entre.90.a.94;24
46524;2919702;Macarani;Médio Sudoeste da Bahia;Feminino;2010;Entre.90.a.94;27
46525;2919801;Macaúbas;Bacia do Paramirim;Feminino;2010;Entre.90.a.94;117
46526;2919900;Macururé;Itaparica;Feminino;2010;Entre.90.a.94;19
46527;2919926;Madre de Deus;Metropolitano de Salvador;Feminino;2010;Entre.90.a.94;10
46528;2919959;Maetinga;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;32
46529;2920007;Maiquinique;Médio Sudoeste da Bahia;Feminino;2010;Entre.90.a.94;19
46530;2920106;Mairi;Bacia do Jacuípe;Feminino;2010;Entre.90.a.94;30
46531;2920205;Malhada;Velho Chico;Feminino;2010;Entre.90.a.94;5
46532;2920304;Malhada de Pedras;Sertão Produtivo;Feminino;2010;Entre.90.a.94;13
46533;2920403;Manoel Vitorino;Médio Rio de Contas;Feminino;2010;Entre.90.a.94;31
46534;2920452;Mansidão;Bacia do Rio Grande;Feminino;2010;Entre.90.a.94;15
46535;2920502;Maracás;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;87
46536;2920601;Maragogipe;Recôncavo;Feminino;2010;Entre.90.a.94;55
46537;2920700;Maraú;Litoral Sul;Feminino;2010;Entre.90.a.94;14
46538;2920809;Marcionílio Souza;Chapada Diamantina;Feminino;2010;Entre.90.a.94;25
46539;2920908;Mascote;Litoral Sul;Feminino;2010;Entre.90.a.94;27
46540;2921005;Mata de São João;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;66
46541;2921054;Matina;Velho Chico;Feminino;2010;Entre.90.a.94;4
46542;2921104;Medeiros Neto;Extremo Sul;Feminino;2010;Entre.90.a.94;21
46543;2921203;Miguel Calmon;Piemonte da Diamantina;Feminino;2010;Entre.90.a.94;86
46544;2921302;Milagres;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;12
46545;2921401;Mirangaba;Piemonte da Diamantina;Feminino;2010;Entre.90.a.94;15
46546;2921450;Mirante;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;34
46547;2921500;Monte Santo;Sisal;Feminino;2010;Entre.90.a.94;84
46548;2921609;Morpará;Velho Chico;Feminino;2010;Entre.90.a.94;25
46549;2921708;Morro do Chapéu;Chapada Diamantina;Feminino;2010;Entre.90.a.94;20
46550;2921807;Mortugaba;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;11
46551;2921906;Mucugê;Chapada Diamantina;Feminino;2010;Entre.90.a.94;13
46552;2922003;Mucuri;Extremo Sul;Feminino;2010;Entre.90.a.94;24
46553;2922052;Mulungu do Morro;Irecê;Feminino;2010;Entre.90.a.94;11
46554;2922102;Mundo Novo;Piemonte do Paraguaçu;Feminino;2010;Entre.90.a.94;53
46555;2922201;Muniz Ferreira;Recôncavo;Feminino;2010;Entre.90.a.94;20
46556;2922250;Muquém de São Francisco;Velho Chico;Feminino;2010;Entre.90.a.94;11
46557;2922300;Muritiba;Recôncavo;Feminino;2010;Entre.90.a.94;46
46558;2922409;Mutuípe;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;27
46559;2922508;Nazaré;Recôncavo;Feminino;2010;Entre.90.a.94;29
46560;2922607;Nilo Peçanha;Baixo Sul;Feminino;2010;Entre.90.a.94;0
46561;2922656;Nordestina;Sisal;Feminino;2010;Entre.90.a.94;36
46562;2922706;Nova Canaã;Médio Sudoeste da Bahia;Feminino;2010;Entre.90.a.94;57
46563;2922730;Nova Fátima;Bacia do Jacuípe;Feminino;2010;Entre.90.a.94;9
46564;2922755;Nova Ibiá;Médio Rio de Contas;Feminino;2010;Entre.90.a.94;8
46565;2922805;Nova Itarana;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;15
46566;2922854;Nova Redenção;Chapada Diamantina;Feminino;2010;Entre.90.a.94;26
46567;2922904;Nova Soure;Semiárido Nordeste II;Feminino;2010;Entre.90.a.94;35
46568;2923001;Nova Viçosa;Extremo Sul;Feminino;2010;Entre.90.a.94;44
46569;2923035;Novo Horizonte;Chapada Diamantina;Feminino;2010;Entre.90.a.94;29
46570;2923050;Novo Triunfo;Semiárido Nordeste II;Feminino;2010;Entre.90.a.94;16
46571;2923100;Olindina;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;11
46572;2923209;Oliveira dos Brejinhos;Velho Chico;Feminino;2010;Entre.90.a.94;33
46573;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;26
46574;2923357;Ourolândia;Piemonte da Diamantina;Feminino;2010;Entre.90.a.94;14
46575;2923407;Palmas de Monte Alto;Sertão Produtivo;Feminino;2010;Entre.90.a.94;10
46576;2923506;Palmeiras;Chapada Diamantina;Feminino;2010;Entre.90.a.94;25
46577;2923605;Paramirim;Bacia do Paramirim;Feminino;2010;Entre.90.a.94;163
46578;2923704;Paratinga;Velho Chico;Feminino;2010;Entre.90.a.94;107
46579;2923803;Paripiranga;Semiárido Nordeste II;Feminino;2010;Entre.90.a.94;45
46580;2923902;Pau Brasil;Litoral Sul;Feminino;2010;Entre.90.a.94;23
46581;2924009;Paulo Afonso;Itaparica;Feminino;2010;Entre.90.a.94;88
46582;2924058;Pé de Serra;Bacia do Jacuípe;Feminino;2010;Entre.90.a.94;40
46583;2924108;Pedrão;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;13
46584;2924207;Pedro Alexandre;Semiárido Nordeste II;Feminino;2010;Entre.90.a.94;24
46585;2924306;Piatã;Chapada Diamantina;Feminino;2010;Entre.90.a.94;16
46586;2924405;Pilão Arcado;Sertão do São Francisco;Feminino;2010;Entre.90.a.94;50
46587;2924504;Pindaí;Sertão Produtivo;Feminino;2010;Entre.90.a.94;23
46588;2924603;Pindobaçu;Piemonte Norte do Itapicuru;Feminino;2010;Entre.90.a.94;11
46589;2924652;Pintadas;Bacia do Jacuípe;Feminino;2010;Entre.90.a.94;32
46590;2924678;Piraí do Norte;Baixo Sul;Feminino;2010;Entre.90.a.94;15
46591;2924702;Piripá;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;16
46592;2924801;Piritiba;Piemonte do Paraguaçu;Feminino;2010;Entre.90.a.94;22
46593;2924900;Planaltino;Vale do Jiquiriçá;Feminino;2010;Entre.90.a.94;18
46594;2925006;Planalto;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;18
46595;2925105;Poções;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;125
46596;2925204;Pojuca;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;6
46597;2925253;Ponto Novo;Piemonte Norte do Itapicuru;Feminino;2010;Entre.90.a.94;18
46598;2925303;Porto Seguro;Costa do Descobrimento;Feminino;2010;Entre.90.a.94;52
46599;2925402;Potiraguá;Médio Sudoeste da Bahia;Feminino;2010;Entre.90.a.94;28
46600;2925501;Prado;Extremo Sul;Feminino;2010;Entre.90.a.94;13
46601;2925600;Presidente Dutra;Irecê;Feminino;2010;Entre.90.a.94;12
46602;2925709;Presidente Jânio Quadros;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;25
46603;2925758;Presidente Tancredo Neves;Baixo Sul;Feminino;2010;Entre.90.a.94;0
46604;2925808;Queimadas;Sisal;Feminino;2010;Entre.90.a.94;81
46605;2925907;Quijingue;Sisal;Feminino;2010;Entre.90.a.94;73
46606;2925931;Quixabeira;Bacia do Jacuípe;Feminino;2010;Entre.90.a.94;11
46607;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;Feminino;2010;Entre.90.a.94;73
46608;2926004;Remanso;Sertão do São Francisco;Feminino;2010;Entre.90.a.94;74
46609;2926103;Retirolândia;Sisal;Feminino;2010;Entre.90.a.94;14
46610;2926202;Riachão das Neves;Bacia do Rio Grande;Feminino;2010;Entre.90.a.94;8
46611;2926301;Riachão do Jacuípe;Bacia do Jacuípe;Feminino;2010;Entre.90.a.94;62
46612;2926400;Riacho de Santana;Velho Chico;Feminino;2010;Entre.90.a.94;51
46613;2926509;Ribeira do Amparo;Semiárido Nordeste II;Feminino;2010;Entre.90.a.94;27
46614;2926608;Ribeira do Pombal;Semiárido Nordeste II;Feminino;2010;Entre.90.a.94;59
46615;2926657;Ribeirão do Largo;Sudoeste Baiano;Feminino;2010;Entre.90.a.94;8
46616;2926707;Rio de Contas;Chapada Diamantina;Feminino;2010;Entre.90.a.94;37
46617;2926806;Rio do Antônio;Sertão Produtivo;Feminino;2010;Entre.90.a.94;18
46618;2926905;Rio do Pires;Bacia do Paramirim;Feminino;2010;Entre.90.a.94;53
46619;2927002;Rio Real;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.90.a.94;53
