codigo_municipio;Territorios.de.Identidade;Ano;faixa_etarias;total_faixa;sexo_num
2915205;Médio Rio de Contas;2010;Entre.15.a.19;745;0
2915304;Costa do Descobrimento;2010;Entre.15.a.19;318;0
2915353;Irecê;2010;Entre.15.a.19;675;0
2915403;Litoral Sul;2010;Entre.15.a.19;336;0
2915502;Litoral Sul;2010;Entre.15.a.19;1012;0
2915601;Extremo Sul;2010;Entre.15.a.19;3051;0
2915700;Médio Rio de Contas;2010;Entre.15.a.19;346;0
2915809;Médio Sudoeste da Bahia;2010;Entre.15.a.19;1098;0
2915908;Litoral Norte e Agreste Baiano;2010;Entre.15.a.19;456;0
2916005;Extremo Sul;2010;Entre.15.a.19;935;0
2916104;Metropolitano de Salvador;2010;Entre.15.a.19;969;0
2916203;Litoral Sul;2010;Entre.15.a.19;525;0
2916302;Costa do Descobrimento;2010;Entre.15.a.19;540;0
2916401;Médio Sudoeste da Bahia;2010;Entre.15.a.19;3098;0
2916500;Litoral Norte e Agreste Baiano;2010;Entre.15.a.19;1710;0
2916609;Litoral Sul;2010;Entre.15.a.19;499;0
2916708;Vale do Jiquiriçá;2010;Entre.15.a.19;419;0
2916807;Médio Sudoeste da Bahia;2010;Entre.15.a.19;844;0
2916856;Piemonte do Paraguaçu;2010;Entre.15.a.19;730;0
2916906;Vale do Jiquiriçá;2010;Entre.15.a.19;591;0
2917003;Sisal;2010;Entre.15.a.19;1748;0
2917102;Médio Sudoeste da Bahia;2010;Entre.15.a.19;947;0
2917201;Sertão Produtivo;2010;Entre.15.a.19;861;0
2917300;Baixo Sul;2010;Entre.15.a.19;1385;0
2917334;Sertão Produtivo;2010;Entre.15.a.19;582;0
2917359;Bacia do Rio Corrente;2010;Entre.15.a.19;477;0
2917409;Vitória da Conquista;2010;Entre.15.a.19;646;0
2917508;Piemonte da Diamantina;2010;Entre.15.a.19;3802;0
2917607;Vale do Jiquiriçá;2010;Entre.15.a.19;2479;0
2917706;Piemonte Norte do Itapicuru;2010;Entre.15.a.19;1365;0
2917805;Baixo Sul;2010;Entre.15.a.19;784;0
2917904;Litoral Norte e Agreste Baiano;2010;Entre.15.a.19;526;0
2918001;Médio Rio de Contas;2010;Entre.15.a.19;7024;0
2918100;Semiárido Nordeste II;2010;Entre.15.a.19;1882;0
2918209;Vale do Jiquiriçá;2010;Entre.15.a.19;672;0
2918308;Médio Rio de Contas;2010;Entre.15.a.19;723;0
2918357;Irecê;2010;Entre.15.a.19;1082;0
2918407;Sertão do São Francisco;2010;Entre.15.a.19;9603;0
2918456;Extremo Sul;2010;Entre.15.a.19;526;0
2918506;Irecê;2010;Entre.15.a.19;699;0
2918555;Litoral Sul;2010;Entre.15.a.19;303;0
2918605;Chapada Diamantina;2010;Entre.15.a.19;336;0
2918704;Vale do Jiquiriçá;2010;Entre.15.a.19;165;0
2919058;Vale do Jiquiriçá;2010;Entre.15.a.19;746;0
2918753;Sertão Produtivo;2010;Entre.15.a.19;1059;0
2918803;Vale do Jiquiriçá;2010;Entre.15.a.19;154;0
2918902;Extremo Sul;2010;Entre.15.a.19;204;0
2919009;Piemonte do Paraguaçu;2010;Entre.15.a.19;444;0
2919108;Sisal;2010;Entre.15.a.19;496;0
2919157;Irecê;2010;Entre.15.a.19;1209;0
2919207;Metropolitano de Salvador;2010;Entre.15.a.19;6846;0
2919306;Chapada Diamantina;2010;Entre.15.a.19;503;0
2919405;Vitória da Conquista;2010;Entre.15.a.19;574;0
2919504;Sertão Produtivo;2010;Entre.15.a.19;2031;0
2919553;Bacia do Rio Grande;2010;Entre.15.a.19;2893;0
2919603;Piemonte do Paraguaçu;2010;Entre.15.a.19;526;0
2919702;Médio Sudoeste da Bahia;2010;Entre.15.a.19;839;0
2919801;Bacia do Paramirim;2010;Entre.15.a.19;2497;0
2919900;Itaparica;2010;Entre.15.a.19;386;0
2919926;Metropolitano de Salvador;2010;Entre.15.a.19;742;0
2919959;Vitória da Conquista;2010;Entre.15.a.19;338;0
2920007;Médio Sudoeste da Bahia;2010;Entre.15.a.19;420;0
2920106;Bacia do Jacuípe;2010;Entre.15.a.19;977;0
2920205;Velho Chico;2010;Entre.15.a.19;824;0
2920304;Sertão Produtivo;2010;Entre.15.a.19;415;0
2920403;Médio Rio de Contas;2010;Entre.15.a.19;733;0
2920452;Bacia do Rio Grande;2010;Entre.15.a.19;726;0
2920502;Vale do Jiquiriçá;2010;Entre.15.a.19;1267;0
2920601;Recôncavo;2010;Entre.15.a.19;2019;0
2920700;Litoral Sul;2010;Entre.15.a.19;926;0
2920809;Chapada Diamantina;2010;Entre.15.a.19;581;0
2920908;Litoral Sul;2010;Entre.15.a.19;659;0
2921005;Litoral Norte e Agreste Baiano;2010;Entre.15.a.19;1836;0
2921054;Velho Chico;2010;Entre.15.a.19;609;0
2921104;Extremo Sul;2010;Entre.15.a.19;936;0
2921203;Piemonte da Diamantina;2010;Entre.15.a.19;1328;0
2921302;Vale do Jiquiriçá;2010;Entre.15.a.19;540;0
2921401;Piemonte da Diamantina;2010;Entre.15.a.19;822;0
2921450;Vitória da Conquista;2010;Entre.15.a.19;512;0
2921500;Sisal;2010;Entre.15.a.19;2620;0
2921609;Velho Chico;2010;Entre.15.a.19;400;0
2921708;Chapada Diamantina;2010;Entre.15.a.19;1724;0
2921807;Vitória da Conquista;2010;Entre.15.a.19;626;0
2921906;Chapada Diamantina;2010;Entre.15.a.19;527;0
2922003;Extremo Sul;2010;Entre.15.a.19;1848;0
2922052;Irecê;2010;Entre.15.a.19;621;0
2922102;Piemonte do Paraguaçu;2010;Entre.15.a.19;1204;0
2922201;Recôncavo;2010;Entre.15.a.19;329;0
2922250;Velho Chico;2010;Entre.15.a.19;512;0
2922300;Recôncavo;2010;Entre.15.a.19;1404;0
2922409;Vale do Jiquiriçá;2010;Entre.15.a.19;1009;0
2922508;Recôncavo;2010;Entre.15.a.19;1284;0
2922607;Baixo Sul;2010;Entre.15.a.19;633;0
2922656;Sisal;2010;Entre.15.a.19;669;0
2922706;Médio Sudoeste da Bahia;2010;Entre.15.a.19;674;0
2922730;Bacia do Jacuípe;2010;Entre.15.a.19;365;0
2922755;Médio Rio de Contas;2010;Entre.15.a.19;317;0
2922805;Vale do Jiquiriçá;2010;Entre.15.a.19;426;0
2922854;Chapada Diamantina;2010;Entre.15.a.19;389;0
2922904;Semiárido Nordeste II;2010;Entre.15.a.19;1152;0
2923001;Extremo Sul;2010;Entre.15.a.19;1927;0
2923035;Chapada Diamantina;2010;Entre.15.a.19;477;0
2923050;Semiárido Nordeste II;2010;Entre.15.a.19;714;0
2923100;Litoral Norte e Agreste Baiano;2010;Entre.15.a.19;1242;0
2923209;Velho Chico;2010;Entre.15.a.19;1142;0
2923308;Litoral Norte e Agreste Baiano;2010;Entre.15.a.19;451;0
2923357;Piemonte da Diamantina;2010;Entre.15.a.19;810;0
2923407;Sertão Produtivo;2010;Entre.15.a.19;1050;0
2923506;Chapada Diamantina;2010;Entre.15.a.19;385;0
2923605;Bacia do Paramirim;2010;Entre.15.a.19;1007;0
2923704;Velho Chico;2010;Entre.15.a.19;1730;0
2923803;Semiárido Nordeste II;2010;Entre.15.a.19;1400;0
2923902;Litoral Sul;2010;Entre.15.a.19;498;0
2924009;Itaparica;2010;Entre.15.a.19;5048;0
2924058;Bacia do Jacuípe;2010;Entre.15.a.19;711;0
2924108;Litoral Norte e Agreste Baiano;2010;Entre.15.a.19;376;0
2924207;Semiárido Nordeste II;2010;Entre.15.a.19;949;0
2924306;Chapada Diamantina;2010;Entre.15.a.19;881;0
2924405;Sertão do São Francisco;2010;Entre.15.a.19;1748;0
2924504;Sertão Produtivo;2010;Entre.15.a.19;829;0
2924603;Piemonte Norte do Itapicuru;2010;Entre.15.a.19;938;0
2924652;Bacia do Jacuípe;2010;Entre.15.a.19;510;0
2924678;Baixo Sul;2010;Entre.15.a.19;498;0
2924702;Vitória da Conquista;2010;Entre.15.a.19;544;0
2924801;Piemonte do Paraguaçu;2010;Entre.15.a.19;1009;0
2924900;Vale do Jiquiriçá;2010;Entre.15.a.19;441;0
2925006;Vitória da Conquista;2010;Entre.15.a.19;1223;0
2925105;Vitória da Conquista;2010;Entre.15.a.19;2184;0
2925204;Litoral Norte e Agreste Baiano;2010;Entre.15.a.19;1543;0
2925253;Piemonte Norte do Itapicuru;2010;Entre.15.a.19;847;0
2925303;Costa do Descobrimento;2010;Entre.15.a.19;5914;0
2925402;Médio Sudoeste da Bahia;2010;Entre.15.a.19;492;0
2925501;Extremo Sul;2010;Entre.15.a.19;1311;0
2925600;Irecê;2010;Entre.15.a.19;615;0
2925709;Vitória da Conquista;2010;Entre.15.a.19;638;0
2925758;Baixo Sul;2010;Entre.15.a.19;1213;0
2925808;Sisal;2010;Entre.15.a.19;1248;0
2925907;Sisal;2010;Entre.15.a.19;1409;0
2925931;Bacia do Jacuípe;2010;Entre.15.a.19;407;0
2925956;Piemonte do Paraguaçu;2010;Entre.15.a.19;1219;0
2926004;Sertão do São Francisco;2010;Entre.15.a.19;1834;0
2926103;Sisal;2010;Entre.15.a.19;493;0
2926202;Bacia do Rio Grande;2010;Entre.15.a.19;1142;0
2926301;Bacia do Jacuípe;2010;Entre.15.a.19;1540;0
2926400;Velho Chico;2010;Entre.15.a.19;1554;0
2926509;Semiárido Nordeste II;2010;Entre.15.a.19;765;0
2926608;Semiárido Nordeste II;2010;Entre.15.a.19;2286;0
2926657;Vitória da Conquista;2010;Entre.15.a.19;408;0
2926707;Chapada Diamantina;2010;Entre.15.a.19;609;0
2926806;Sertão Produtivo;2010;Entre.15.a.19;755;0
2926905;Bacia do Paramirim;2010;Entre.15.a.19;614;0
2927002;Litoral Norte e Agreste Baiano;2010;Entre.15.a.19;1943;0
2927101;Itaparica;2010;Entre.15.a.19;385;0
2927200;Piemonte do Paraguaçu;2010;Entre.15.a.19;1455;0
2927309;Metropolitano de Salvador;2010;Entre.15.a.19;661;0
2927408;Metropolitano de Salvador;2010;Entre.15.a.19;109282;0
2927507;Portal do Sertão;2010;Entre.15.a.19;870;0
2927606;Semiárido Nordeste II;2010;Entre.15.a.19;785;0
2927705;Costa do Descobrimento;2010;Entre.15.a.19;1250;0
2927804;Médio Sudoeste da Bahia;2010;Entre.15.a.19;284;0
2927903;Vale do Jiquiriçá;2010;Entre.15.a.19;506;0
2928059;Litoral Sul;2010;Entre.15.a.19;1775;0
2928109;Bacia do Rio Corrente;2010;Entre.15.a.19;661;0
2928406;Bacia do Rio Grande;2010;Entre.15.a.19;2078;0
2928505;Piemonte do Paraguaçu;2010;Entre.15.a.19;1242;0
2928000;Sisal;2010;Entre.15.a.19;408;0
2928208;Bacia do Rio Corrente;2010;Entre.15.a.19;1381;0
2928307;Portal do Sertão;2010;Entre.15.a.19;439;0
2928604;Recôncavo;2010;Entre.15.a.19;2502;0
2928703;Recôncavo;2010;Entre.15.a.19;4110;0
2928802;Portal do Sertão;2010;Entre.15.a.19;2608;0
2928901;Bacia do Rio Grande;2010;Entre.15.a.19;1433;0
2928950;Sisal;2010;Entre.15.a.19;357;0
2929107;Recôncavo;2010;Entre.15.a.19;682;0
2929008;Recôncavo;2010;Entre.15.a.19;658;0
2929057;Bacia do Rio Corrente;2010;Entre.15.a.19;958;0
2929206;Recôncavo;2010;Entre.15.a.19;1626;0
2929255;Irecê;2010;Entre.15.a.19;883;0
2929305;Portal do Sertão;2010;Entre.15.a.19;1475;0
2929354;Litoral Sul;2010;Entre.15.a.19;282;0
2929370;Bacia do Jacuípe;2010;Entre.15.a.19;465;0
2929404;Vale do Jiquiriçá;2010;Entre.15.a.19;484;0
2929503;Recôncavo;2010;Entre.15.a.19;1894;0
2929602;Recôncavo;2010;Entre.15.a.19;787;0
2929701;Litoral Norte e Agreste Baiano;2010;Entre.15.a.19;959;0
2929750;Recôncavo;2010;Entre.15.a.19;457;0
2929800;Piemonte da Diamantina;2010;Entre.15.a.19;521;0
2929909;Chapada Diamantina;2010;Entre.15.a.19;2027;0
2930006;Sertão Produtivo;2010;Entre.15.a.19;603;0
2930105;Piemonte Norte do Itapicuru;2010;Entre.15.a.19;3344;0
2930204;Sertão do São Francisco;2010;Entre.15.a.19;1736;0
2930154;Velho Chico;2010;Entre.15.a.19;1833;0
2930303;Bacia do Rio Corrente;2010;Entre.15.a.19;921;0
2930402;Bacia do Jacuípe;2010;Entre.15.a.19;767;0
2930501;Sisal;2010;Entre.15.a.19;3664;0
2930600;Piemonte da Diamantina;2010;Entre.15.a.19;563;0
2930709;Metropolitano de Salvador;2010;Entre.15.a.19;5497;0
2930758;Velho Chico;2010;Entre.15.a.19;657;0
2930766;Semiárido Nordeste II;2010;Entre.15.a.19;666;0
2930774;Sertão do São Francisco;2010;Entre.15.a.19;1051;0
2930808;Chapada Diamantina;2010;Entre.15.a.19;780;0
2930907;Bacia do Rio Corrente;2010;Entre.15.a.19;587;0
2931004;Sertão Produtivo;2010;Entre.15.a.19;951;0
2931053;Bacia do Paramirim;2010;Entre.15.a.19;816;0
2931103;Portal do Sertão;2010;Entre.15.a.19;330;0
2931202;Baixo Sul;2010;Entre.15.a.19;963;0
2931301;Piemonte do Paraguaçu;2010;Entre.15.a.19;932;0
2931350;Extremo Sul;2010;Entre.15.a.19;6745;0
2931400;Portal do Sertão;2010;Entre.15.a.19;395;0
2931509;Sisal;2010;Entre.15.a.19;1146;0
2931608;Baixo Sul;2010;Entre.15.a.19;866;0
2931707;Portal do Sertão;2010;Entre.15.a.19;625;0
2931806;Vitória da Conquista;2010;Entre.15.a.19;842;0
2931905;Sisal;2010;Entre.15.a.19;2636;0
2932002;Sertão do São Francisco;2010;Entre.15.a.19;1216;0
2932101;Vale do Jiquiriçá;2010;Entre.15.a.19;973;0
2932200;Litoral Sul;2010;Entre.15.a.19;1112;0
2932309;Médio Rio de Contas;2010;Entre.15.a.19;1297;0
2932408;Irecê;2010;Entre.15.a.19;564;0
2932457;Piemonte da Diamantina;2010;Entre.15.a.19;888;0
2932507;Litoral Sul;2010;Entre.15.a.19;1149;0
2932606;Sertão Produtivo;2010;Entre.15.a.19;824;0
2932705;Litoral Sul;2010;Entre.15.a.19;1000;0
2932804;Chapada Diamantina;2010;Entre.15.a.19;1015;0
2932903;Baixo Sul;2010;Entre.15.a.19;4603;0
2933000;Sisal;2010;Entre.15.a.19;1071;0
2933059;Bacia do Jacuípe;2010;Entre.15.a.19;670;0
2933109;Bacia do Jacuípe;2010;Entre.15.a.19;384;0
2933158;Piemonte da Diamantina;2010;Entre.15.a.19;672;0
2933174;Recôncavo;2010;Entre.15.a.19;409;0
2933208;Metropolitano de Salvador;2010;Entre.15.a.19;1620;0
2933257;Extremo Sul;2010;Entre.15.a.19;306;0
2933307;Vitória da Conquista;2010;Entre.15.a.19;14320;0
2933406;Chapada Diamantina;2010;Entre.15.a.19;484;0
2933455;Bacia do Rio Grande;2010;Entre.15.a.19;617;0
2933505;Baixo Sul;2010;Entre.15.a.19;1177;0
2933604;Irecê;2010;Entre.15.a.19;2605;0
2900108;Chapada Diamantina;1991;Entre.15.a.19;445;0
2900207;Itaparica;1991;Entre.15.a.19;629;0
2900306;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;656;0
2900355;Semiárido Nordeste II;1991;Entre.15.a.19;795;0
2900405;Portal do Sertão;1991;Entre.15.a.19;713;0
2900603;Médio Rio de Contas;1991;Entre.15.a.19;270;0
2900702;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;7125;0
2900801;Extremo Sul;1991;Entre.15.a.19;810;0
2900900;Litoral Sul;1991;Entre.15.a.19;574;0
2901007;Vale do Jiquiriçá;1991;Entre.15.a.19;1551;0
2901106;Portal do Sertão;1991;Entre.15.a.19;1469;0
2901155;Irecê;1991;Entre.15.a.19;863;0
2901205;Vitória da Conquista;1991;Entre.15.a.19;2367;0
2901304;Chapada Diamantina;1991;Entre.15.a.19;683;0
2901353;Piemonte Norte do Itapicuru;1991;Entre.15.a.19;887;0
2901403;Bacia do Rio Grande;1991;Entre.15.a.19;819;0
2901502;Portal do Sertão;1991;Entre.15.a.19;439;0
2901601;Semiárido Nordeste II;1991;Entre.15.a.19;833;0
2901700;Portal do Sertão;1991;Entre.15.a.19;524;0
2901809;Piemonte Norte do Itapicuru;1991;Entre.15.a.19;760;0
2901908;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;779;0
2901957;Médio Rio de Contas;1991;Entre.15.a.19;334;0
2902054;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;452;0
2902005;Vitória da Conquista;1991;Entre.15.a.19;912;0
2902104;Sisal;1991;Entre.15.a.19;2460;0
2902203;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;383;0
2902252;Litoral Sul;1991;Entre.15.a.19;661;0
2902302;Baixo Sul;1991;Entre.15.a.19;393;0
2902401;Litoral Sul;1991;Entre.15.a.19;718;0
2902500;Bacia do Rio Grande;1991;Entre.15.a.19;703;0
2902609;Bacia do Jacuípe;1991;Entre.15.a.19;1241;0
2902658;Semiárido Nordeste II;1991;Entre.15.a.19;622;0
2902708;Velho Chico;1991;Entre.15.a.19;2012;0
2902807;Chapada Diamantina;1991;Entre.15.a.19;890;0
2902906;Vitória da Conquista;1991;Entre.15.a.19;1325;0
2903003;Irecê;1991;Entre.15.a.19;796;0
2903102;Médio Rio de Contas;1991;Entre.15.a.19;405;0
2903201;Bacia do Rio Grande;1991;Entre.15.a.19;5435;0
2903235;Irecê;1991;Entre.15.a.19;691;0
2903300;Litoral Sul;1991;Entre.15.a.19;749;0
2903276;Sisal;1991;Entre.15.a.19;0;0
2903409;Costa do Descobrimento;1991;Entre.15.a.19;1055;0
2903508;Vitória da Conquista;1991;Entre.15.a.19;796;0
2903607;Sisal;1991;Entre.15.a.19;751;0
2903706;Médio Rio de Contas;1991;Entre.15.a.19;717;0
2903805;Piemonte do Paraguaçu;1991;Entre.15.a.19;857;0
2903904;Velho Chico;1991;Entre.15.a.19;2736;0
2903953;Vitória da Conquista;1991;Entre.15.a.19;600;0
2904001;Chapada Diamantina;1991;Entre.15.a.19;668;0
2904050;Chapada Diamantina;1991;Entre.15.a.19;566;0
2904100;Bacia do Paramirim;1991;Entre.15.a.19;1114;0
2904209;Bacia do Paramirim;1991;Entre.15.a.19;577;0
2904308;Vale do Jiquiriçá;1991;Entre.15.a.19;613;0
2904407;Bacia do Rio Corrente;1991;Entre.15.a.19;610;0
2904506;Velho Chico;1991;Entre.15.a.19;658;0
2904605;Sertão Produtivo;1991;Entre.15.a.19;3449;0
2904704;Litoral Sul;1991;Entre.15.a.19;1022;0
2904753;Bacia do Rio Grande;1991;Entre.15.a.19;666;0
2904803;Médio Sudoeste da Bahia;1991;Entre.15.a.19;548;0
2904852;Recôncavo;1991;Entre.15.a.19;801;0
2904902;Recôncavo;1991;Entre.15.a.19;1597;0
2905008;Sertão Produtivo;1991;Entre.15.a.19;1079;0
2905107;Piemonte da Diamantina;1991;Entre.15.a.19;1063;0
2905156;Vitória da Conquista;1991;Entre.15.a.19;650;0
2905206;Sertão Produtivo;1991;Entre.15.a.19;2152;0
2905305;Irecê;1991;Entre.15.a.19;808;0
2905404;Baixo Sul;1991;Entre.15.a.19;834;0
2905503;Piemonte Norte do Itapicuru;1991;Entre.15.a.19;1064;0
2905602;Litoral Sul;1991;Entre.15.a.19;1827;0
2905701;Metropolitano de Salvador;1991;Entre.15.a.19;6440;0
2905800;Baixo Sul;1991;Entre.15.a.19;1484;0
2905909;Sertão do São Francisco;1991;Entre.15.a.19;1487;0
2906006;Piemonte Norte do Itapicuru;1991;Entre.15.a.19;3816;0
2906105;Bacia do Rio Corrente;1991;Entre.15.a.19;467;0
2906204;Irecê;1991;Entre.15.a.19;1191;0
2906303;Litoral Sul;1991;Entre.15.a.19;1654;0
2906402;Sisal;1991;Entre.15.a.19;645;0
2906501;Metropolitano de Salvador;1991;Entre.15.a.19;4232;0
2906600;Sertão Produtivo;1991;Entre.15.a.19;727;0
2906709;Vitória da Conquista;1991;Entre.15.a.19;1328;0
2906808;Sisal;1991;Entre.15.a.19;1812;0
2906824;Sertão do São Francisco;1991;Entre.15.a.19;759;0
2906857;Bacia do Jacuípe;1991;Entre.15.a.19;1240;0
2906873;Piemonte da Diamantina;1991;Entre.15.a.19;1275;0
2906899;Vitória da Conquista;1991;Entre.15.a.19;972;0
2906907;Extremo Sul;1991;Entre.15.a.19;1000;0
2907004;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;245;0
2907103;Velho Chico;1991;Entre.15.a.19;1377;0
2907202;Sertão do São Francisco;1991;Entre.15.a.19;2643;0
2907301;Recôncavo;1991;Entre.15.a.19;1483;0
2907400;Bacia do Rio Grande;1991;Entre.15.a.19;177;0
2907509;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;2622;0
2907558;Bacia do Paramirim;1991;Entre.15.a.19;492;0
2907608;Irecê;1991;Entre.15.a.19;923;0
2907707;Itaparica;1991;Entre.15.a.19;539;0
2907806;Semiárido Nordeste II;1991;Entre.15.a.19;1534;0
2907905;Semiárido Nordeste II;1991;Entre.15.a.19;729;0
2908002;Litoral Sul;1991;Entre.15.a.19;1801;0
2908101;Bacia do Rio Corrente;1991;Entre.15.a.19;878;0
2908200;Portal do Sertão;1991;Entre.15.a.19;991;0
2908309;Recôncavo;1991;Entre.15.a.19;886;0
2908408;Sisal;1991;Entre.15.a.19;3124;0
2908507;Portal do Sertão;1991;Entre.15.a.19;1355;0
2908606;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;779;0
2908705;Vitória da Conquista;1991;Entre.15.a.19;974;0
2908804;Sertão Produtivo;1991;Entre.15.a.19;235;0
2908903;Portal do Sertão;1991;Entre.15.a.19;1188;0
2909000;Vitória da Conquista;1991;Entre.15.a.19;556;0
2909109;Bacia do Rio Corrente;1991;Entre.15.a.19;812;0
2909208;Semiárido Nordeste II;1991;Entre.15.a.19;959;0
2909307;Bacia do Rio Corrente;1991;Entre.15.a.19;1658;0
2909406;Bacia do Rio Grande;1991;Entre.15.a.19;534;0
2909505;Vale do Jiquiriçá;1991;Entre.15.a.19;221;0
2909604;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;940;0
2909703;Bacia do Rio Grande;1991;Entre.15.a.19;648;0
2909802;Recôncavo;1991;Entre.15.a.19;2729;0
2909901;Sertão do São Francisco;1991;Entre.15.a.19;1247;0
2910008;Médio Rio de Contas;1991;Entre.15.a.19;660;0
2910057;Metropolitano de Salvador;1991;Entre.15.a.19;1626;0
2910107;Sertão Produtivo;1991;Entre.15.a.19;543;0
2910206;Recôncavo;1991;Entre.15.a.19;210;0
2910305;Vale do Jiquiriçá;1991;Entre.15.a.19;378;0
2910404;Vitória da Conquista;1991;Entre.15.a.19;1103;0
2910503;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;1532;0
2900504;Bacia do Paramirim;1991;Entre.15.a.19;364;0
2910602;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;1222;0
2910701;Semiárido Nordeste II;1991;Entre.15.a.19;3082;0
2910727;Costa do Descobrimento;1991;Entre.15.a.19;4326;0
2910750;Semiárido Nordeste II;1991;Entre.15.a.19;981;0
2910776;Velho Chico;1991;Entre.15.a.19;382;0
2910800;Portal do Sertão;1991;Entre.15.a.19;24963;0
2910859;Piemonte Norte do Itapicuru;1991;Entre.15.a.19;984;0
2910909;Médio Sudoeste da Bahia;1991;Entre.15.a.19;331;0
2911006;Litoral Sul;1991;Entre.15.a.19;736;0
2911105;Bacia do Rio Grande;1991;Entre.15.a.19;791;0
2911204;Baixo Sul;1991;Entre.15.a.19;1309;0
2911253;Bacia do Jacuípe;1991;Entre.15.a.19;397;0
2911303;Irecê;1991;Entre.15.a.19;534;0
2911402;Itaparica;1991;Entre.15.a.19;681;0
2911501;Médio Rio de Contas;1991;Entre.15.a.19;395;0
2911600;Recôncavo;1991;Entre.15.a.19;1010;0
2911659;Vitória da Conquista;1991;Entre.15.a.19;432;0
2911709;Sertão Produtivo;1991;Entre.15.a.19;3952;0
2911808;Costa do Descobrimento;1991;Entre.15.a.19;1271;0
2911857;Semiárido Nordeste II;1991;Entre.15.a.19;656;0
2911907;Piemonte do Paraguaçu;1991;Entre.15.a.19;1317;0
2912004;Sertão Produtivo;1991;Entre.15.a.19;667;0
2912103;Litoral Sul;1991;Entre.15.a.19;1708;0
2912202;Chapada Diamantina;1991;Entre.15.a.19;385;0
2912301;Médio Sudoeste da Bahia;1991;Entre.15.a.19;950;0
2912400;Irecê;1991;Entre.15.a.19;952;0
2912509;Bacia do Paramirim;1991;Entre.15.a.19;656;0
2912608;Piemonte do Paraguaçu;1991;Entre.15.a.19;291;0
2912707;Baixo Sul;1991;Entre.15.a.19;1307;0
2912806;Extremo Sul;1991;Entre.15.a.19;424;0
2912905;Médio Rio de Contas;1991;Entre.15.a.19;1174;0
2913002;Chapada Diamantina;1991;Entre.15.a.19;963;0
2913101;Irecê;1991;Entre.15.a.19;934;0
2913200;Velho Chico;1991;Entre.15.a.19;1230;0
2913309;Sisal;1991;Entre.15.a.19;484;0
2913408;Velho Chico;1991;Entre.15.a.19;717;0
2913457;Baixo Sul;1991;Entre.15.a.19;548;0
2913507;Médio Sudoeste da Bahia;1991;Entre.15.a.19;1162;0
2913606;Litoral Sul;1991;Entre.15.a.19;12452;0
2913705;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;1417;0
2913804;Portal do Sertão;1991;Entre.15.a.19;899;0
2913903;Médio Rio de Contas;1991;Entre.15.a.19;2476;0
2914000;Bacia do Jacuípe;1991;Entre.15.a.19;3729;0
2914109;Irecê;1991;Entre.15.a.19;378;0
2914208;Vale do Jiquiriçá;1991;Entre.15.a.19;311;0
2914307;Chapada Diamantina;1991;Entre.15.a.19;994;0
2914406;Chapada Diamantina;1991;Entre.15.a.19;853;0
2914505;Portal do Sertão;1991;Entre.15.a.19;1258;0
2914604;Irecê;1991;Entre.15.a.19;3428;0
2914653;Costa do Descobrimento;1991;Entre.15.a.19;1126;0
2914703;Piemonte do Paraguaçu;1991;Entre.15.a.19;3066;0
2914802;Litoral Sul;1991;Entre.15.a.19;11587;0
2914901;Litoral Sul;1991;Entre.15.a.19;800;0
2915007;Chapada Diamantina;1991;Entre.15.a.19;811;0
2915106;Médio Rio de Contas;1991;Entre.15.a.19;636;0
2915205;Médio Rio de Contas;1991;Entre.15.a.19;892;0
2915304;Costa do Descobrimento;1991;Entre.15.a.19;408;0
2915353;Irecê;1991;Entre.15.a.19;977;0
2915403;Litoral Sul;1991;Entre.15.a.19;548;0
2915502;Litoral Sul;1991;Entre.15.a.19;1381;0
2915601;Extremo Sul;1991;Entre.15.a.19;3779;0
2915700;Médio Rio de Contas;1991;Entre.15.a.19;419;0
2915809;Médio Sudoeste da Bahia;1991;Entre.15.a.19;1195;0
2915908;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;296;0
2916005;Extremo Sul;1991;Entre.15.a.19;1235;0
2916104;Metropolitano de Salvador;1991;Entre.15.a.19;807;0
2916203;Litoral Sul;1991;Entre.15.a.19;915;0
2916302;Costa do Descobrimento;1991;Entre.15.a.19;500;0
2916401;Médio Sudoeste da Bahia;1991;Entre.15.a.19;3278;0
2916500;Litoral Norte e Agreste Baiano;1991;Entre.15.a.19;1322;0
2916609;Litoral Sul;1991;Entre.15.a.19;519;0
2916708;Vale do Jiquiriçá;1991;Entre.15.a.19;278;0
2916807;Médio Sudoeste da Bahia;1991;Entre.15.a.19;958;0
2916856;Piemonte do Paraguaçu;1991;Entre.15.a.19;539;0
