;Codigo.do.Municipio;Municipios;Territorios.de.Identidade;Ano;local_natural;total_natural
1752;2907400;Catolândia;Bacia do Rio Grande;2000;não_natural_mun;564
1753;2907509;Catu;Litoral Norte e Agreste Baiano;2000;não_natural_mun;8621
1754;2907558;Caturama;Bacia do Paramirim;2000;não_natural_mun;736
1755;2907608;Central;Irecê;2000;não_natural_mun;3186
1756;2907707;Chorrochó;Itaparica;2000;não_natural_mun;842
1757;2907806;Cícero Dantas;Semiárido Nordeste II;2000;não_natural_mun;4898
1758;2907905;Cipó;Semiárido Nordeste II;2000;não_natural_mun;3553
1759;2908002;Coaraci;Litoral Sul;2000;não_natural_mun;6970
1760;2908101;Côcos;Bacia do Rio Corrente;2000;não_natural_mun;1792
1761;2908200;Conceição da Feira;Portal do Sertão;2000;não_natural_mun;3260
1762;2908309;Conceição do Almeida;Recôncavo;2000;não_natural_mun;3501
1763;2908408;Conceição do Coité;Sisal;2000;não_natural_mun;7038
1764;2908507;Conceição do Jacuípe;Portal do Sertão;2000;não_natural_mun;7242
1765;2908606;Conde;Litoral Norte e Agreste Baiano;2000;não_natural_mun;2533
1766;2908705;Condeúba;Sudoeste Baiano;2000;não_natural_mun;1861
1767;2908804;Contendas do Sincorá;Sertão Produtivo;2000;não_natural_mun;939
1768;2908903;Coração de Maria;Portal do Sertão;2000;não_natural_mun;2433
1769;2909000;Cordeiros;Sudoeste Baiano;2000;não_natural_mun;1269
1770;2909109;Coribe;Bacia do Rio Corrente;2000;não_natural_mun;2334
1771;2909208;Coronel João Sá;Semiárido Nordeste II;2000;não_natural_mun;1594
1772;2909307;Correntina;Bacia do Rio Corrente;2000;não_natural_mun;5314
1773;2909406;Cotegipe;Bacia do Rio Grande;2000;não_natural_mun;2439
1774;2909505;Cravolândia;Vale do Jiquiriçá;2000;não_natural_mun;1035
1775;2909604;Crisópolis;Litoral Norte e Agreste Baiano;2000;não_natural_mun;2890
1776;2909703;Cristópolis;Bacia do Rio Grande;2000;não_natural_mun;1672
1777;2909802;Cruz das Almas;Recôncavo;2000;não_natural_mun;12563
1778;2909901;Curaçá;Sertão do São Francisco;2000;não_natural_mun;4363
1779;2910008;Dário Meira;Médio Rio de Contas;2000;não_natural_mun;2922
1780;2910057;Dias d'Ávila;Metropolitano de Salvador;2000;não_natural_mun;28372
1781;2910107;Dom Basílio;Sertão Produtivo;2000;não_natural_mun;773
1782;2910206;Dom Macedo Costa;Recôncavo;2000;não_natural_mun;708
1783;2910305;Elísio Medrado;Vale do Jiquiriçá;2000;não_natural_mun;1418
1784;2910404;Encruzilhada;Sudoeste Baiano;2000;não_natural_mun;6298
1785;2910503;Entre Rios;Litoral Norte e Agreste Baiano;2000;não_natural_mun;10595
1786;2900504;Érico Cardoso;Bacia do Paramirim;2000;não_natural_mun;298
1787;2910602;Esplanada;Litoral Norte e Agreste Baiano;2000;não_natural_mun;6626
1788;2910701;Euclides da Cunha;Semiárido Nordeste II;2000;não_natural_mun;10405
1789;2910727;Eunápolis;Costa do Descobrimento;2000;não_natural_mun;39740
1790;2910750;Fátima;Semiárido Nordeste II;2000;não_natural_mun;2906
1791;2910776;Feira da Mata;Velho Chico;2000;não_natural_mun;917
1792;2910800;Feira de Santana;Portal do Sertão;2000;não_natural_mun;164435
1793;2910859;Filadélfia;Piemonte Norte do Itapicuru;2000;não_natural_mun;3525
1794;2910909;Firmino Alves;Médio Sudoeste da Bahia;2000;não_natural_mun;2199
1795;2911006;Floresta Azul;Litoral Sul;2000;não_natural_mun;2890
1796;2911105;Formosa do Rio Preto;Bacia do Rio Grande;2000;não_natural_mun;3205
1797;2911204;Gandu;Baixo Sul;2000;não_natural_mun;8207
1798;2911253;Gavião;Bacia do Jacuípe;2000;não_natural_mun;823
1799;2911303;Gentio do Ouro;Irecê;2000;não_natural_mun;1010
1800;2911402;Glória;Itaparica;2000;não_natural_mun;1379
1801;2911501;Gongogi;Médio Rio de Contas;2000;não_natural_mun;3283
1802;2911600;Governador Mangabeira;Recôncavo;2000;não_natural_mun;3799
1803;2911659;Guajeru;Sudoeste Baiano;2000;não_natural_mun;713
1804;2911709;Guanambi;Sertão Produtivo;2000;não_natural_mun;19331
1805;2911808;Guaratinga;Costa do Descobrimento;2000;não_natural_mun;4273
1806;2911857;Heliópolis;Semiárido Nordeste II;2000;não_natural_mun;1701
1807;2911907;Iaçu;Piemonte do Paraguaçu;2000;não_natural_mun;7319
1808;2912004;Ibiassucê;Sertão Produtivo;2000;não_natural_mun;725
1809;2912103;Ibicaraí;Litoral Sul;2000;não_natural_mun;7439
1810;2912202;Ibicoara;Chapada Diamantina;2000;não_natural_mun;3913
1811;2912301;Ibicuí;Médio Sudoeste da Bahia;2000;não_natural_mun;4521
1812;2912400;Ibipeba;Irecê;2000;não_natural_mun;3626
1813;2912509;Ibipitanga;Bacia do Paramirim;2000;não_natural_mun;1576
1814;2912608;Ibiquera;Piemonte do Paraguaçu;2000;não_natural_mun;650
1815;2912707;Ibirapitanga;Baixo Sul;2000;não_natural_mun;7341
1816;2912806;Ibirapoã;Extremo Sul;2000;não_natural_mun;2496
1817;2912905;Ibirataia;Médio Rio de Contas;2000;não_natural_mun;5847
1818;2913002;Ibitiara;Chapada Diamantina;2000;não_natural_mun;1145
1819;2913101;Ibititá;Irecê;2000;não_natural_mun;4295
1820;2913200;Ibotirama;Velho Chico;2000;não_natural_mun;9109
1821;2913309;Ichu;Sisal;2000;não_natural_mun;1011
1822;2913408;Igaporã;Velho Chico;2000;não_natural_mun;1854
1823;2913457;Igrapiúna;Baixo Sul;2000;não_natural_mun;2860
1824;2913507;Iguaí;Médio Sudoeste da Bahia;2000;não_natural_mun;4532
1825;2913606;Ilhéus;Litoral Sul;2000;não_natural_mun;58854
1826;2913705;Inhambupe;Litoral Norte e Agreste Baiano;2000;não_natural_mun;4532
1827;2913804;Ipecaetá;Portal do Sertão;2000;não_natural_mun;913
1828;2913903;Ipiaú;Médio Rio de Contas;2000;não_natural_mun;14529
1829;2914000;Ipirá;Bacia do Jacuípe;2000;não_natural_mun;6242
1830;2914109;Ipupiara;Irecê;2000;não_natural_mun;1310
1831;2914208;Irajuba;Vale do Jiquiriçá;2000;não_natural_mun;1330
1832;2914307;Iramaia;Chapada Diamantina;2000;não_natural_mun;2148
1833;2914406;Iraquara;Chapada Diamantina;2000;não_natural_mun;2876
1834;2914505;Irará;Portal do Sertão;2000;não_natural_mun;2994
1835;2914604;Irecê;Irecê;2000;não_natural_mun;26175
1836;2914653;Itabela;Costa do Descobrimento;2000;não_natural_mun;11806
1837;2914703;Itaberaba;Piemonte do Paraguaçu;2000;não_natural_mun;18310
1838;2914802;Itabuna;Litoral Sul;2000;não_natural_mun;70074
1839;2914901;Itacaré;Litoral Sul;2000;não_natural_mun;5654
1840;2915007;Itaeté;Chapada Diamantina;2000;não_natural_mun;2359
1841;2915106;Itagi;Médio Rio de Contas;2000;não_natural_mun;3094
1842;2915205;Itagibá;Médio Rio de Contas;2000;não_natural_mun;5015
1843;2915304;Itagimirim;Costa do Descobrimento;2000;não_natural_mun;2907
1844;2915353;Itaguaçu da Bahia;Irecê;2000;não_natural_mun;3689
1845;2915403;Itaju do Colônia;Litoral Sul;2000;não_natural_mun;3453
1846;2915502;Itajuípe;Litoral Sul;2000;não_natural_mun;7002
1847;2915601;Itamaraju;Extremo Sul;2000;não_natural_mun;21941
1848;2915700;Itamari;Médio Rio de Contas;2000;não_natural_mun;2829
1849;2915809;Itambé;Médio Sudoeste da Bahia;2000;não_natural_mun;4661
1850;2915908;Itanagra;Litoral Norte e Agreste Baiano;2000;não_natural_mun;1530
1851;2916005;Itanhém;Extremo Sul;2000;não_natural_mun;6513
1852;2916104;Itaparica;Metropolitano de Salvador;2000;não_natural_mun;5879
1853;2916203;Itapé;Litoral Sul;2000;não_natural_mun;2546
1854;2916302;Itapebi;Costa do Descobrimento;2000;não_natural_mun;3559
1855;2916401;Itapetinga;Médio Sudoeste da Bahia;2000;não_natural_mun;20569
1856;2916500;Itapicuru;Litoral Norte e Agreste Baiano;2000;não_natural_mun;4422
1857;2916609;Itapitanga;Litoral Sul;2000;não_natural_mun;1194
1858;2916708;Itaquara;Vale do Jiquiriçá;2000;não_natural_mun;1364
1859;2916807;Itarantim;Médio Sudoeste da Bahia;2000;não_natural_mun;2920
1860;2916856;Itatim;Piemonte do Paraguaçu;2000;não_natural_mun;2533
1861;2916906;Itiruçu;Vale do Jiquiriçá;2000;não_natural_mun;2971
1862;2917003;Itiúba;Sisal;2000;não_natural_mun;4382
1863;2917102;Itororó;Médio Sudoeste da Bahia;2000;não_natural_mun;7131
1864;2917201;Ituaçu;Sertão Produtivo;2000;não_natural_mun;1692
1865;2917300;Ituberá;Baixo Sul;2000;não_natural_mun;6794
1866;2917334;Iuiu;Sertão Produtivo;2000;não_natural_mun;1704
1867;2917359;Jaborandi;Bacia do Rio Corrente;2000;não_natural_mun;1145
1868;2917409;Jacaraci;Sudoeste Baiano;2000;não_natural_mun;1177
1869;2917508;Jacobina;Piemonte da Diamantina;2000;não_natural_mun;22295
1870;2917607;Jaguaquara;Vale do Jiquiriçá;2000;não_natural_mun;14271
1871;2917706;Jaguarari;Piemonte Norte do Itapicuru;2000;não_natural_mun;5623
1872;2917805;Jaguaripe;Baixo Sul;2000;não_natural_mun;2368
1873;2917904;Jandaíra;Litoral Norte e Agreste Baiano;2000;não_natural_mun;1709
1874;2918001;Jequié;Médio Rio de Contas;2000;não_natural_mun;39782
1875;2918100;Jeremoabo;Semiárido Nordeste II;2000;não_natural_mun;6585
1876;2918209;Jiquiriçá;Vale do Jiquiriçá;2000;não_natural_mun;2577
1877;2918308;Jitaúna;Médio Rio de Contas;2000;não_natural_mun;3452
1878;2918357;João Dourado;Irecê;2000;não_natural_mun;6156
1879;2918407;Juazeiro;Sertão do São Francisco;2000;não_natural_mun;67275
1880;2918456;Jucuruçu;Extremo Sul;2000;não_natural_mun;3366
1881;2918506;Jussara;Irecê;2000;não_natural_mun;3514
1882;2918555;Jussari;Litoral Sul;2000;não_natural_mun;2725
1883;2918605;Jussiape;Chapada Diamantina;2000;não_natural_mun;628
1884;2918704;Lafayette Coutinho;Vale do Jiquiriçá;2000;não_natural_mun;620
1885;2919058;LaGedo do Tabocal;Vale do Jiquiriçá;2000;não_natural_mun;2253
1886;2918753;Lagoa Real;Sertão Produtivo;2000;não_natural_mun;964
1887;2918803;Laje;Vale do Jiquiriçá;2000;não_natural_mun;3900
1888;2918902;Lajedão;Extremo Sul;2000;não_natural_mun;1578
1889;2919009;Lajedinho;Piemonte do Paraguaçu;2000;não_natural_mun;949
1890;2919108;Lamarão;Sisal;2000;não_natural_mun;909
1891;2919157;Lapão;Irecê;2000;não_natural_mun;7467
1892;2919207;Lauro de Freitas;Metropolitano de Salvador;2000;não_natural_mun;70085
1893;2919306;Lençóis;Chapada Diamantina;2000;não_natural_mun;2735
1894;2919405;Licínio de Almeida;Sudoeste Baiano;2000;não_natural_mun;1891
1895;2919504;Livramento de N. Senhora;Sertão Produtivo;2000;não_natural_mun;5769
1896;2919603;Macajuba;Piemonte do Paraguaçu;2000;não_natural_mun;2249
1897;2919702;Macarani;Médio Sudoeste da Bahia;2000;não_natural_mun;3089
1898;2919801;Macaúbas;Bacia do Paramirim;2000;não_natural_mun;3232
1899;2919900;Macururé;Itaparica;2000;não_natural_mun;626
1900;2919926;Madre de Deus;Metropolitano de Salvador;2000;não_natural_mun;3482
1901;2919959;Maetinga;Sudoeste Baiano;2000;não_natural_mun;1241
1902;2920007;Maiquinique;Médio Sudoeste da Bahia;2000;não_natural_mun;2074
1903;2920106;Mairi;Bacia do Jacuípe;2000;não_natural_mun;2286
1904;2920205;Malhada;Velho Chico;2000;não_natural_mun;2473
1905;2920304;Malhada de Pedras;Sertão Produtivo;2000;não_natural_mun;866
1906;2920403;Manoel Vitorino;Médio Rio de Contas;2000;não_natural_mun;2006
1907;2920452;Mansidão;Bacia do Rio Grande;2000;não_natural_mun;880
1908;2920502;Maracás;Vale do Jiquiriçá;2000;não_natural_mun;4253
1909;2920601;Maragogipe;Recôncavo;2000;não_natural_mun;2626
1910;2920700;Maraú;Litoral Sul;2000;não_natural_mun;3105
1911;2920809;Marcionílio Souza;Chapada Diamantina;2000;não_natural_mun;3014
1912;2920908;Mascote;Litoral Sul;2000;não_natural_mun;6113
1913;2921005;Mata de São João;Metropolitano de Salvador;2000;não_natural_mun;8095
1914;2921054;Matina;Velho Chico;2000;não_natural_mun;750
1915;2921104;Medeiros Neto;Extremo Sul;2000;não_natural_mun;7154
1916;2921203;Miguel Calmon;Piemonte da Diamantina;2000;não_natural_mun;4120
1917;2921302;Milagres;Vale do Jiquiriçá;2000;não_natural_mun;2462
1918;2921401;Mirangaba;Piemonte da Diamantina;2000;não_natural_mun;1887
1919;2921450;Mirante;Sudoeste Baiano;2000;não_natural_mun;630
1920;2921500;Monte Santo;Sisal;2000;não_natural_mun;2684
1921;2921609;Morpará;Velho Chico;2000;não_natural_mun;2382
1922;2921708;Morro do Chapéu;Chapada Diamantina;2000;não_natural_mun;9252
1923;2921807;Mortugaba;Sudoeste Baiano;2000;não_natural_mun;2391
1924;2921906;Mucugê;Chapada Diamantina;2000;não_natural_mun;1625
1925;2922003;Mucuri;Extremo Sul;2000;não_natural_mun;14610
1926;2922052;Mulungu do Morro;Irecê;2000;não_natural_mun;1365
1927;2922102;Mundo Novo;Piemonte do Paraguaçu;2000;não_natural_mun;3544
1928;2922201;Muniz Ferreira;Recôncavo;2000;não_natural_mun;1338
1929;2922250;Muquém do São Francisco;Velho Chico;2000;não_natural_mun;2464
1930;2922300;Muritiba;Recôncavo;2000;não_natural_mun;5390
1931;2922409;Mutuípe;Vale do Jiquiriçá;2000;não_natural_mun;3846
1932;2922508;Nazaré;Recôncavo;2000;não_natural_mun;6042
1933;2922607;Nilo Peçanha;Baixo Sul;2000;não_natural_mun;2303
1934;2922656;Nordestina;Sisal;2000;não_natural_mun;1368
1935;2922706;Nova Canaã;Médio Sudoeste da Bahia;2000;não_natural_mun;2812
1936;2922730;Nova Fátima;Bacia do Jacuípe;2000;não_natural_mun;1944
1937;2922755;Nova Ibiá;Médio Rio de Contas;2000;não_natural_mun;1848
1938;2922805;Nova Itarana;Vale do Jiquiriçá;2000;não_natural_mun;1460
1939;2922854;Nova Redenção;Chapada Diamantina;2000;não_natural_mun;2012
1940;2922904;Nova Soure;Semiárido Nordeste II;2000;não_natural_mun;3536
1941;2923001;Nova Viçosa;Extremo Sul;2000;não_natural_mun;12617
1942;2923035;Novo Horizonte;Chapada Diamantina;2000;não_natural_mun;541
1943;2923050;Novo Triunfo;Semiárido Nordeste II;2000;não_natural_mun;728
1944;2923100;Olindina;Litoral Norte e Agreste Baiano;2000;não_natural_mun;5047
1945;2923209;Oliveira dos Brejinhos;Velho Chico;2000;não_natural_mun;2534
1946;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;2000;não_natural_mun;1010
1947;2923357;Ourolândia;Piemonte da Diamantina;2000;não_natural_mun;4702
1948;2923407;Palmas de Monte Alto;Sertão Produtivo;2000;não_natural_mun;2977
1949;2923506;Palmeiras;Chapada Diamantina;2000;não_natural_mun;1160
1950;2923605;Paramirim;Bacia do Paramirim;2000;não_natural_mun;2992
1951;2923704;Paratinga;Velho Chico;2000;não_natural_mun;2705
1952;2923803;Paripiranga;Semiárido Nordeste II;2000;não_natural_mun;2349
1953;2923902;Pau Brasil;Litoral Sul;2000;não_natural_mun;3866
1954;2924009;Paulo Afonso;Itaparica;2000;não_natural_mun;39659
1955;2924058;Pé de Serra;Bacia do Jacuípe;2000;não_natural_mun;1817
1956;2924108;Pedrão;Litoral Norte e Agreste Baiano;2000;não_natural_mun;516
1957;2924207;Pedro Alexandre;Semiárido Nordeste II;2000;não_natural_mun;1448
1958;2924306;Piatã;Chapada Diamantina;2000;não_natural_mun;1738
1959;2924405;Pilão Arcado;Sertão do São Francisco;2000;não_natural_mun;2431
1960;2924504;Pindaí;Sertão Produtivo;2000;não_natural_mun;1241
1961;2924603;Pindobaçu;Piemonte Norte do Itapicuru;2000;não_natural_mun;7289
1962;2924652;Pintadas;Bacia do Jacuípe;2000;não_natural_mun;1406
1963;2924678;Piraí do Norte;Baixo Sul;2000;não_natural_mun;1207
1964;2924702;Piripá;Sudoeste Baiano;2000;não_natural_mun;2678
1965;2924801;Piritiba;Piemonte do Paraguaçu;2000;não_natural_mun;4125
1966;2924900;Planaltino;Vale do Jiquiriçá;2000;não_natural_mun;1161
1967;2925006;Planalto;Sudoeste Baiano;2000;não_natural_mun;5409
1968;2925105;Poções;Sudoeste Baiano;2000;não_natural_mun;15174
1969;2925204;Pojuca;Metropolitano de Salvador;2000;não_natural_mun;6603
1970;2925253;Ponto Novo;Piemonte Norte do Itapicuru;2000;não_natural_mun;5146
1971;2925303;Porto Seguro;Costa do Descobrimento;2000;não_natural_mun;57890
1972;2925402;Potiraguá;Médio Sudoeste da Bahia;2000;não_natural_mun;2881
1973;2925501;Prado;Extremo Sul;2000;não_natural_mun;9624
1974;2925600;Presidente Dutra;Irecê;2000;não_natural_mun;2998
1975;2925709;Presidente Jânio Quadros;Sudoeste Baiano;2000;não_natural_mun;1122
1976;2925758;Presidente Tancredo Neves;Baixo Sul;2000;não_natural_mun;4449
1977;2925808;Queimadas;Sisal;2000;não_natural_mun;5938
1978;2925907;Quijingue;Sisal;2000;não_natural_mun;2181
1979;2925931;Quixabeira;Bacia do Jacuípe;2000;não_natural_mun;2690
1980;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;2000;não_natural_mun;2500
1981;2926004;Remanso;Sertão do São Francisco;2000;não_natural_mun;6311
1982;2926103;Retirolândia;Sisal;2000;não_natural_mun;1773
1983;2926202;Riachão das Neves;Bacia do Rio Grande;2000;não_natural_mun;3384
1984;2926301;Riachão do Jacuípe;Bacia do Jacuípe;2000;não_natural_mun;4514
1985;2926400;Riacho de Santana;Velho Chico;2000;não_natural_mun;2138
1986;2926509;Ribeira do Amparo;Semiárido Nordeste II;2000;não_natural_mun;1586
1987;2926608;Ribeira do Pombal;Semiárido Nordeste II;2000;não_natural_mun;9496
1988;2926657;Ribeirão do Largo;Sudoeste Baiano;2000;não_natural_mun;2683
1989;2926707;Rio de Contas;Chapada Diamantina;2000;não_natural_mun;1521
1990;2926806;Rio do Antônio;Sertão Produtivo;2000;não_natural_mun;1017
1991;2926905;Rio do Pires;Bacia do Paramirim;2000;não_natural_mun;869
1992;2927002;Rio Real;Litoral Norte e Agreste Baiano;2000;não_natural_mun;8498
1993;2927101;Rodelas;Itaparica;2000;não_natural_mun;2317
1994;2927200;Ruy Barbosa;Piemonte do Paraguaçu;2000;não_natural_mun;4836
1995;2927309;Salinas da Margarida;Recôncavo;2000;não_natural_mun;1792
1996;2927408;Salvador;Metropolitano de Salvador;2000;não_natural_mun;753126
1997;2927507;Santa Bárbara;Portal do Sertão;2000;não_natural_mun;2232
1998;2927606;Santa Brígida;Semiárido Nordeste II;2000;não_natural_mun;5214
1999;2927705;Santa Cruz Cabrália;Costa do Descobrimento;2000;não_natural_mun;13549
2000;2927804;Santa Cruz da Vitória;Médio Sudoeste da Bahia;2000;não_natural_mun;1760
2001;2927903;Santa Inês;Vale do Jiquiriçá;2000;não_natural_mun;3711
2002;2928059;Santa Luzia;Litoral Sul;2000;não_natural_mun;5012
2003;2928109;Santa Maria da Vitória;Bacia do Rio Corrente;2000;não_natural_mun;9837
2004;2928406;Santa Rita de Cássia;Bacia do Rio Grande;2000;não_natural_mun;2875
2005;2928505;Santa Terezinha;Piemonte do Paraguaçu;2000;não_natural_mun;1112
2006;2928000;Santaluz;Sisal;2000;não_natural_mun;5910
2007;2928208;Santana;Bacia do Rio Corrente;2000;não_natural_mun;3311
2008;2928307;Santanópolis;Portal do Sertão;2000;não_natural_mun;664
2009;2928604;Santo Amaro;Recôncavo;2000;não_natural_mun;10615
2010;2928703;Santo Antônio de Jesus;Recôncavo;2000;não_natural_mun;23797
2011;2928802;Santo Estevão;Portal do Sertão;2000;não_natural_mun;7854
2012;2928901;São Desidério;Bacia do Rio Grande;2000;não_natural_mun;2787
2013;2928950;São Domingos;Sisal;2000;não_natural_mun;1821
2014;2929107;São Felipe;Recôncavo;2000;não_natural_mun;2765
2015;2929008;São Félix;Recôncavo;2000;não_natural_mun;2150
2016;2929057;São Félix do Coribe;Bacia do Rio Corrente;2000;não_natural_mun;4171
2017;2929206;São Francisco do Conde;Metropolitano de Salvador;2000;não_natural_mun;6163
2018;2929255;São Gabriel;Irecê;2000;não_natural_mun;3626
2019;2929305;São Gonçalo dos Campos;Portal do Sertão;2000;não_natural_mun;4811
2020;2929354;São José da Vitória;Litoral Sul;2000;não_natural_mun;2812
2021;2929370;São José do Jacuípe;Bacia do Jacuípe;2000;não_natural_mun;2463
2022;2929404;São Miguel das Matas;Vale do Jiquiriçá;2000;não_natural_mun;1725
2023;2929503;São Sebastião do Passé;Metropolitano de Salvador;2000;não_natural_mun;8087
2024;2929602;Sapeaçu;Recôncavo;2000;não_natural_mun;3361
2025;2929701;Sátiro Dias;Litoral Norte e Agreste Baiano;2000;não_natural_mun;2024
2026;2929750;Saubara;Recôncavo;2000;não_natural_mun;2029
2027;2929800;Saúde;Piemonte da Diamantina;2000;não_natural_mun;2633
2028;2929909;Seabra;Chapada Diamantina;2000;não_natural_mun;7988
2029;2930006;Sebastião Laranjeiras;Sertão Produtivo;2000;não_natural_mun;2522
2030;2930105;Senhor do Bonfim;Piemonte Norte do Itapicuru;2000;não_natural_mun;18902
2031;2930204;Sento Sé;Sertão do São Francisco;2000;não_natural_mun;4196
2032;2930154;Serra do Ramalho;Velho Chico;2000;não_natural_mun;15150
2033;2930303;Serra Dourada;Bacia do Rio Corrente;2000;não_natural_mun;2439
2034;2930402;Serra Preta;Bacia do Jacuípe;2000;não_natural_mun;1856
2035;2930501;Serrinha;Sisal;2000;não_natural_mun;13660
2036;2930600;Serrolândia;Piemonte da Diamantina;2000;não_natural_mun;2871
2037;2930709;Simões Filho;Metropolitano de Salvador;2000;não_natural_mun;46029
2038;2930758;Sítio do Mato;Velho Chico;2000;não_natural_mun;3578
2039;2930766;Sítio do Quinto;Semiárido Nordeste II;2000;não_natural_mun;2755
2040;2930774;Sobradinho;Sertão do São Francisco;2000;não_natural_mun;10846
2041;2930808;Souto Soares;Chapada Diamantina;2000;não_natural_mun;1880
2042;2930907;Tabocas do Brejo Velho;Bacia do Rio Corrente;2000;não_natural_mun;1828
2043;2931004;Tanhaçu;Sertão Produtivo;2000;não_natural_mun;2385
2044;2931053;Tanque Novo;Sertão Produtivo;2000;não_natural_mun;1702
2045;2931103;Tanquinho;Portal do Sertão;2000;não_natural_mun;1031
2046;2931202;Taperoá;Baixo Sul;2000;não_natural_mun;2355
2047;2931301;Tapiramutá;Piemonte do Paraguaçu;2000;não_natural_mun;4149
2048;2931350;Teixeira de Freitas;Extremo Sul;2000;não_natural_mun;60827
2049;2931400;Teodoro Sampaio;Portal do Sertão;2000;não_natural_mun;1399
2050;2931509;Teofilândia;Sisal;2000;não_natural_mun;2366
2051;2931608;Teolândia;Baixo Sul;2000;não_natural_mun;2636
2052;2931707;Terra Nova;Portal do Sertão;2000;não_natural_mun;1678
2053;2931806;Tremedal;Sudoeste Baiano;2000;não_natural_mun;2377
2054;2931905;Tucano;Sisal;2000;não_natural_mun;6043
2055;2932002;Uauá;Sertão do São Francisco;2000;não_natural_mun;2286
2056;2932101;Ubaíra;Vale do Jiquiriçá;2000;não_natural_mun;2794
2057;2932200;Ubaitaba;Litoral Sul;2000;não_natural_mun;10446
2058;2932309;Ubatã;Médio Rio de Contas;2000;não_natural_mun;6420
2059;2932408;Uibaí;Irecê;2000;não_natural_mun;2815
2060;2932457;Umburanas;Piemonte da Diamantina;2000;não_natural_mun;2093
2061;2932507;Una;Litoral Sul;2000;não_natural_mun;9280
2062;2932606;Urandi;Sertão Produtivo;2000;não_natural_mun;2486
2063;2932705;Uruçuca;Litoral Sul;2000;não_natural_mun;4691
2064;2932804;Utinga;Chapada Diamantina;2000;não_natural_mun;5077
2065;2932903;Valença;Baixo Sul;2000;não_natural_mun;19859
2066;2933000;Valente;Sisal;2000;não_natural_mun;3541
2067;2933059;Várzea da Roça;Bacia do Jacuípe;2000;não_natural_mun;2148
2068;2933109;Várzea do Poço;Bacia do Jacuípe;2000;não_natural_mun;1524
2069;2933158;Várzea Nova;Piemonte da Diamantina;2000;não_natural_mun;4410
2070;2933174;Varzedo;Recôncavo;2000;não_natural_mun;1113
2071;2933208;Vera Cruz;Metropolitano de Salvador;2000;não_natural_mun;10570
2072;2933257;Vereda;Extremo Sul;2000;não_natural_mun;2778
2073;2933307;Vitória da Conquista;Sudoeste Baiano;2000;não_natural_mun;83559
2074;2933406;Wagner;Chapada Diamantina;2000;não_natural_mun;3495
2075;2933455;Wanderley;Bacia do Rio Grande;2000;não_natural_mun;1767
2076;2933505;Wenceslau Guimarães;Baixo Sul;2000;não_natural_mun;4324
2077;2933604;Xique-Xique;Irecê;2000;não_natural_mun;9623
2078;2900108;Abaíra;Chapada Diamantina;2010;não_natural_mun;1631
2079;2900207;Abaré;Itaparica;2010;não_natural_mun;4721
2080;2900306;Acajutiba;Litoral Norte e Agreste Baiano;2010;não_natural_mun;3998
2081;2900355;Adustina;Semiárido Nordeste II;2010;não_natural_mun;3255
2082;2900405;Água Fria;Portal do Sertão;2010;não_natural_mun;3271
2083;2900603;Aiquara;Médio Rio de Contas;2010;não_natural_mun;1639
2084;2900702;Alagoinhas;Litoral Norte e Agreste Baiano;2010;não_natural_mun;39118
2085;2900801;Alcobaça;Extremo Sul;2010;não_natural_mun;7167
2086;2900900;Almadina;Litoral Sul;2010;não_natural_mun;2075
2087;2901007;Amargosa;Vale do Jiquiriçá;2010;não_natural_mun;8534
2088;2901106;Amélia Rodrigues;Portal do Sertão;2010;não_natural_mun;6948
2089;2901155;América Dourada;Irecê;2010;não_natural_mun;3596
2090;2901205;Anagé;Sudoeste Baiano;2010;não_natural_mun;4146
2091;2901304;Andaraí;Chapada Diamantina;2010;não_natural_mun;3565
2092;2901353;Andorinha;Piemonte Norte do Itapicuru;2010;não_natural_mun;3779
2093;2901403;Angical;Bacia do Rio Grande;2010;não_natural_mun;2727
2094;2901502;Anguera;Portal do Sertão;2010;não_natural_mun;1401
2095;2901601;Antas;Semiárido Nordeste II;2010;não_natural_mun;1938
2096;2901700;Antônio Cardoso;Portal do Sertão;2010;não_natural_mun;871
2097;2901809;Antônio Gonçalves;Piemonte Norte do Itapicuru;2010;não_natural_mun;2926
2098;2901908;Aporá;Litoral Norte e Agreste Baiano;2010;não_natural_mun;3304
2099;2901957;Apuarema;Médio Rio de Contas;2010;não_natural_mun;2408
2100;2902054;Araçás;Litoral Norte e Agreste Baiano;2010;não_natural_mun;2420
2101;2902005;Aracatu;Sudoeste Baiano;2010;não_natural_mun;1547
2102;2902104;Araci;Sisal;2010;não_natural_mun;8152
2103;2902203;Aramari;Litoral Norte e Agreste Baiano;2010;não_natural_mun;1636
2104;2902252;Arataca;Litoral Sul;2010;não_natural_mun;4403
2105;2902302;Aratuípe;Baixo Sul;2010;não_natural_mun;2025
2106;2902401;Aurelino Leal;Litoral Sul;2010;não_natural_mun;4791
2107;2902500;Baianópolis;Bacia do Rio Grande;2010;não_natural_mun;2592
2108;2902609;Baixa Grande;Bacia do Jacuípe;2010;não_natural_mun;3266
2109;2902658;Banzaê;Semiárido Nordeste II;2010;não_natural_mun;1196
2110;2902708;Barra;Velho Chico;2010;não_natural_mun;7308
2111;2902807;Barra da Estiva;Chapada Diamantina;2010;não_natural_mun;4063
2112;2902906;Barra do Choça;Sudoeste Baiano;2010;não_natural_mun;12875
