;Codigo.do.Municipio;Municipios;Territorios.de.Identidade;Ano;situacao_conjugal;total_civil
3802;2904001;Boninal;Chapada Diamantina;2010;Solteiro;6717
3803;2904050;Bonito;Chapada Diamantina;2010;Solteiro;8688
3804;2904100;Boquira;Bacia do Paramirim;2010;Solteiro;10710
3805;2904209;Botuporã;Bacia do Paramirim;2010;Solteiro;5150
3806;2904308;Brejões;Vale do Jiquiriçá;2010;Solteiro;8872
3807;2904407;Brejolândia;Bacia do Rio Corrente;2010;Solteiro;4514
3808;2904506;Brotas de Macaúbas;Velho Chico;2010;Solteiro;4946
3809;2904605;Brumado;Sertão Produtivo;2010;Solteiro;28576
3810;2904704;Buerarema;Litoral Sul;2010;Solteiro;11769
3811;2904753;Buritirama;Bacia do Rio Grande;2010;Solteiro;9936
3812;2904803;Caatiba;Médio Sudoeste da Bahia;2010;Solteiro;6292
3813;2904852;Cabaceiras do Paraguaçu;Recôncavo;2010;Solteiro;8856
3814;2904902;Cachoeira;Recôncavo;2010;Solteiro;19482
3815;2905008;Caculé;Sertão Produtivo;2010;Solteiro;9761
3816;2905107;Caém;Piemonte da Diamantina;2010;Solteiro;5821
3817;2905156;Caetanos;Sudoeste Baiano;2010;Solteiro;6885
3818;2905206;Caetité;Sertão Produtivo;2010;Solteiro;20165
3819;2905305;Cafarnaum;Irecê;2010;Solteiro;9524
3820;2905404;Cairu;Baixo Sul;2010;Solteiro;10386
3821;2905503;Caldeirão Grande;Piemonte Norte do Itapicuru;2010;Solteiro;7188
3822;2905602;Camacan;Litoral Sul;2010;Solteiro;18990
3823;2905701;Camaçari;Metropolitano de Salvador;2010;Solteiro;140122
3824;2905800;Camamu;Baixo Sul;2010;Solteiro;23189
3825;2905909;Campo Alegre de Lourdes;Sertão do São Francisco;2010;Solteiro;11131
3826;2906006;Campo Formoso;Piemonte Norte do Itapicuru;2010;Solteiro;31907
3827;2906105;Canápolis;Bacia do Rio Corrente;2010;Solteiro;3476
3828;2906204;Canarana;Irecê;2010;Solteiro;11726
3829;2906303;Canavieiras;Litoral Sul;2010;Solteiro;20633
3830;2906402;Candeal;Sisal;2010;Solteiro;4593
3831;2906501;Candeias;Metropolitano de Salvador;2010;Solteiro;46365
3832;2906600;Candiba;Sertão Produtivo;2010;Solteiro;5252
3833;2906709;Cândido Sales;Sudoeste Baiano;2010;Solteiro;12207
3834;2906808;Cansanção;Sisal;2010;Solteiro;18331
3835;2906824;Canudos;Sertão do São Francisco;2010;Solteiro;9594
3836;2906857;Capela do Alto Alegre;Bacia do Jacuípe;2010;Solteiro;6169
3837;2906873;Capim Grosso;Bacia do Jacuípe;2010;Solteiro;13840
3838;2906899;Caraíbas;Sudoeste Baiano;2010;Solteiro;4672
3839;2906907;Caravelas;Extremo Sul;2010;Solteiro;12151
3840;2907004;Cardeal da Silva;Litoral Norte e Agreste Baiano;2010;Solteiro;5709
3841;2907103;Carinhanha;Velho Chico;2010;Solteiro;15584
3842;2907202;Casa Nova;Sertão do São Francisco;2010;Solteiro;31318
3843;2907301;Castro Alves;Recôncavo;2010;Solteiro;14449
3844;2907400;Catolândia;Bacia do Rio Grande;2010;Solteiro;1153
3845;2907509;Catu;Litoral Norte e Agreste Baiano;2010;Solteiro;29037
3846;2907558;Caturama;Bacia do Paramirim;2010;Solteiro;3810
3847;2907608;Central;Irecê;2010;Solteiro;8815
3848;2907707;Chorrochó;Itaparica;2010;Solteiro;5093
3849;2907806;Cícero Dantas;Semiárido Nordeste II;2010;Solteiro;20401
3850;2907905;Cipó;Semiárido Nordeste II;2010;Solteiro;8404
3851;2908002;Coaraci;Litoral Sul;2010;Solteiro;12460
3852;2908101;Côcos;Bacia do Rio Corrente;2010;Solteiro;7907
3853;2908200;Conceição da Feira;Portal do Sertão;2010;Solteiro;11369
3854;2908309;Conceição do Almeida;Recôncavo;2010;Solteiro;10227
3855;2908408;Conceição do Coité;Sisal;2010;Solteiro;29001
3856;2908507;Conceição do Jacuípe;Portal do Sertão;2010;Solteiro;16393
3857;2908606;Conde;Litoral Norte e Agreste Baiano;2010;Solteiro;14471
3858;2908705;Condeúba;Sudoeste Baiano;2010;Solteiro;7842
3859;2908804;Contendas do Sincorá;Sertão Produtivo;2010;Solteiro;2471
3860;2908903;Coração de Maria;Portal do Sertão;2010;Solteiro;12483
3861;2909000;Cordeiros;Sudoeste Baiano;2010;Solteiro;3403
3862;2909109;Coribe;Bacia do Rio Corrente;2010;Solteiro;6487
3863;2909208;Coronel João Sá;Semiárido Nordeste II;2010;Solteiro;9776
3864;2909307;Correntina;Bacia do Rio Corrente;2010;Solteiro;13351
3865;2909406;Cotegipe;Bacia do Rio Grande;2010;Solteiro;6959
3866;2909505;Cravolândia;Vale do Jiquiriçá;2010;Solteiro;2885
3867;2909604;Crisópolis;Litoral Norte e Agreste Baiano;2010;Solteiro;10267
3868;2909703;Cristópolis;Bacia do Rio Grande;2010;Solteiro;5366
3869;2909802;Cruz das Almas;Recôncavo;2010;Solteiro;31461
3870;2909901;Curaçá;Sertão do São Francisco;2010;Solteiro;15881
3871;2910008;Dário Meira;Médio Rio de Contas;2010;Solteiro;7787
3872;2910057;Dias D'Ávila;Metropolitano de Salvador;2010;Solteiro;36702
3873;2910107;Dom Basílio;Sertão Produtivo;2010;Solteiro;4336
3874;2910206;Dom Macedo Costa;Recôncavo;2010;Solteiro;1989
3875;2910305;Elísio Medrado;Vale do Jiquiriçá;2010;Solteiro;4001
3876;2910404;Encruzilhada;Sudoeste Baiano;2010;Solteiro;12285
3877;2910503;Entre Rios;Litoral Norte e Agreste Baiano;2010;Solteiro;23383
3878;2900504;Érico Cardoso;Bacia do Paramirim;2010;Solteiro;5239
3879;2910602;Esplanada;Litoral Norte e Agreste Baiano;2010;Solteiro;18502
3880;2910701;Euclides da Cunha;Semiárido Nordeste II;2010;Solteiro;33873
3881;2910727;Eunápolis;Costa do Descobrimento;2010;Solteiro;55636
3882;2910750;Fátima;Semiárido Nordeste II;2010;Solteiro;9843
3883;2910776;Feira da Mata;Velho Chico;2010;Solteiro;2789
3884;2910800;Feira de Santana;Portal do Sertão;2010;Solteiro;286011
3885;2910859;Filadélfia;Piemonte Norte do Itapicuru;2010;Solteiro;8072
3886;2910909;Firmino Alves;Médio Sudoeste da Bahia;2010;Solteiro;3438
3887;2911006;Floresta Azul;Litoral Sul;2010;Solteiro;5995
3888;2911105;Formosa do Rio Preto;Bacia do Rio Grande;2010;Solteiro;11834
3889;2911204;Gandu;Baixo Sul;2010;Solteiro;18444
3890;2911253;Gavião;Bacia do Jacuípe;2010;Solteiro;2498
3891;2911303;Gentio do Ouro;Irecê;2010;Solteiro;5246
3892;2911402;Glória;Itaparica;2010;Solteiro;6725
3893;2911501;Gongogi;Médio Rio de Contas;2010;Solteiro;5611
3894;2911600;Governador Mangabeira;Recôncavo;2010;Solteiro;10238
3895;2911659;Guajeru;Sudoeste Baiano;2010;Solteiro;4942
3896;2911709;Guanambi;Sertão Produtivo;2010;Solteiro;32020
3897;2911808;Guaratinga;Costa do Descobrimento;2010;Solteiro;12547
3898;2911857;Heliópolis;Semiárido Nordeste II;2010;Solteiro;8218
3899;2911907;Iaçu;Piemonte do Paraguaçu;2010;Solteiro;15201
3900;2912004;Ibiassucê;Sertão Produtivo;2010;Solteiro;3967
3901;2912103;Ibicaraí;Litoral Sul;2010;Solteiro;14539
3902;2912202;Ibicoara;Chapada Diamantina;2010;Solteiro;9571
3903;2912301;Ibicuí;Médio Sudoeste da Bahia;2010;Solteiro;9262
3904;2912400;Ibipeba;Irecê;2010;Solteiro;7953
3905;2912509;Ibipitanga;Bacia do Paramirim;2010;Solteiro;5896
3906;2912608;Ibiquera;Piemonte do Paraguaçu;2010;Solteiro;2693
3907;2912707;Ibirapitanga;Baixo Sul;2010;Solteiro;14823
3908;2912806;Ibirapoã;Extremo Sul;2010;Solteiro;4157
3909;2912905;Ibirataia;Médio Rio de Contas;2010;Solteiro;11837
3910;2913002;Ibitiara;Chapada Diamantina;2010;Solteiro;7241
3911;2913101;Ibititá;Irecê;2010;Solteiro;7897
3912;2913200;Ibotirama;Velho Chico;2010;Solteiro;13572
3913;2913309;Ichu;Sisal;2010;Solteiro;2450
3914;2913408;Igaporã;Velho Chico;2010;Solteiro;7178
3915;2913457;Igrapiúna;Baixo Sul;2010;Solteiro;8946
3916;2913507;Iguaí;Médio Sudoeste da Bahia;2010;Solteiro;14116
3917;2913606;Ilhéus;Litoral Sul;2010;Solteiro;106015
3918;2913705;Inhambupe;Litoral Norte e Agreste Baiano;2010;Solteiro;19810
3919;2913804;Ipecaetá;Portal do Sertão;2010;Solteiro;7605
3920;2913903;Ipiaú;Médio Rio de Contas;2010;Solteiro;26277
3921;2914000;Ipirá;Bacia do Jacuípe;2010;Solteiro;32609
3922;2914109;Ipupiara;Irecê;2010;Solteiro;3815
3923;2914208;Irajuba;Vale do Jiquiriçá;2010;Solteiro;4224
3924;2914307;Iramaia;Chapada Diamantina;2010;Solteiro;7152
3925;2914406;Iraquara;Chapada Diamantina;2010;Solteiro;13291
3926;2914505;Irará;Portal do Sertão;2010;Solteiro;16006
3927;2914604;Irecê;Irecê;2010;Solteiro;33325
3928;2914653;Itabela;Costa do Descobrimento;2010;Solteiro;16173
3929;2914703;Itaberaba;Piemonte do Paraguaçu;2010;Solteiro;34082
3930;2914802;Itabuna;Litoral Sul;2010;Solteiro;116861
3931;2914901;Itacaré;Litoral Sul;2010;Solteiro;14970
3932;2915007;Itaeté;Chapada Diamantina;2010;Solteiro;8602
3933;2915106;Itagi;Médio Rio de Contas;2010;Solteiro;8402
3934;2915205;Itagibá;Médio Rio de Contas;2010;Solteiro;8868
3935;2915304;Itagimirim;Costa do Descobrimento;2010;Solteiro;3831
3936;2915353;Itaguaçu da Bahia;Irecê;2010;Solteiro;7705
3937;2915403;Itaju do Colônia;Litoral Sul;2010;Solteiro;4458
3938;2915502;Itajuípe;Litoral Sul;2010;Solteiro;13865
3939;2915601;Itamaraju;Extremo Sul;2010;Solteiro;35177
3940;2915700;Itamari;Médio Rio de Contas;2010;Solteiro;5133
3941;2915809;Itambé;Médio Sudoeste da Bahia;2010;Solteiro;12058
3942;2915908;Itanagra;Litoral Norte e Agreste Baiano;2010;Solteiro;5044
3943;2916005;Itanhém;Extremo Sul;2010;Solteiro;9543
3944;2916104;Itaparica;Metropolitano de Salvador;2010;Solteiro;13005
3945;2916203;Itapé;Litoral Sul;2010;Solteiro;7214
3946;2916302;Itapebi;Costa do Descobrimento;2010;Solteiro;6792
3947;2916401;Itapetinga;Médio Sudoeste da Bahia;2010;Solteiro;37589
3948;2916500;Itapicuru;Litoral Norte e Agreste Baiano;2010;Solteiro;19143
3949;2916609;Itapitanga;Litoral Sul;2010;Solteiro;6666
3950;2916708;Itaquara;Vale do Jiquiriçá;2010;Solteiro;5014
3951;2916807;Itarantim;Médio Sudoeste da Bahia;2010;Solteiro;9907
3952;2916856;Itatim;Piemonte do Paraguaçu;2010;Solteiro;8533
3953;2916906;Itiruçu;Vale do Jiquiriçá;2010;Solteiro;6777
3954;2917003;Itiúba;Sisal;2010;Solteiro;19147
3955;2917102;Itororó;Médio Sudoeste da Bahia;2010;Solteiro;12266
3956;2917201;Ituaçu;Sertão Produtivo;2010;Solteiro;7978
3957;2917300;Ituberá;Baixo Sul;2010;Solteiro;16548
3958;2917334;Iuiu;Sertão Produtivo;2010;Solteiro;5105
3959;2917359;Jaborandi;Bacia do Rio Corrente;2010;Solteiro;4149
3960;2917409;Jacaraci;Sudoeste Baiano;2010;Solteiro;5767
3961;2917508;Jacobina;Piemonte da Diamantina;2010;Solteiro;41563
3962;2917607;Jaguaquara;Vale do Jiquiriçá;2010;Solteiro;29582
3963;2917706;Jaguarari;Piemonte Norte do Itapicuru;2010;Solteiro;14331
3964;2917805;Jaguaripe;Baixo Sul;2010;Solteiro;10527
3965;2917904;Jandaíra;Litoral Norte e Agreste Baiano;2010;Solteiro;6244
3966;2918001;Jequié;Médio Rio de Contas;2010;Solteiro;82238
3967;2918100;Jeremoabo;Semiárido Nordeste II;2010;Solteiro;20496
3968;2918209;Jiquiriçá;Vale do Jiquiriçá;2010;Solteiro;8335
3969;2918308;Jitaúna;Médio Rio de Contas;2010;Solteiro;8629
3970;2918357;João Dourado;Irecê;2010;Solteiro;10933
3971;2918407;Juazeiro;Sertão do São Francisco;2010;Solteiro;99992
3972;2918456;Jucuruçu;Extremo Sul;2010;Solteiro;6138
3973;2918506;Jussara;Irecê;2010;Solteiro;7838
3974;2918555;Jussari;Litoral Sul;2010;Solteiro;4311
3975;2918605;Jussiape;Chapada Diamantina;2010;Solteiro;3468
3976;2918704;Lafayette Coutinho;Vale do Jiquiriçá;2010;Solteiro;2541
3977;2919058;Lagedo do Tabocal;Vale do Jiquiriçá;2010;Solteiro;5026
3978;2918753;Lagoa Real;Sertão Produtivo;2010;Solteiro;6247
3979;2918803;Laje;Vale do Jiquiriçá;2010;Solteiro;13009
3980;2918902;Lajedão;Extremo Sul;2010;Solteiro;1962
3981;2919009;Lajedinho;Piemonte do Paraguaçu;2010;Solteiro;2127
3982;2919108;Lamarão;Sisal;2010;Solteiro;5397
3983;2919157;Lapão;Irecê;2010;Solteiro;12656
3984;2919207;Lauro de Freitas;Metropolitano de Salvador;2010;Solteiro;90291
3985;2919306;Lençóis;Chapada Diamantina;2010;Solteiro;6550
3986;2919405;Licínio de Almeida;Sudoeste Baiano;2010;Solteiro;4795
3987;2919504;Livramento de N. Senhora;Sertão Produtivo;2010;Solteiro;17525
3988;2919553;Luís Eduardo Magalhães;Bacia do Rio Grande;2010;Solteiro;31692
3989;2919603;Macajuba;Piemonte do Paraguaçu;2010;Solteiro;6067
3990;2919702;Macarani;Médio Sudoeste da Bahia;2010;Solteiro;8815
3991;2919801;Macaúbas;Bacia do Paramirim;2010;Solteiro;22753
3992;2919900;Macururé;Itaparica;2010;Solteiro;3971
3993;2919926;Madre de Deus;Metropolitano de Salvador;2010;Solteiro;9697
3994;2919959;Maetinga;Sudoeste Baiano;2010;Solteiro;3383
3995;2920007;Maiquinique;Médio Sudoeste da Bahia;2010;Solteiro;4912
3996;2920106;Mairi;Bacia do Jacuípe;2010;Solteiro;9671
3997;2920205;Malhada;Velho Chico;2010;Solteiro;7921
3998;2920304;Malhada de Pedras;Sertão Produtivo;2010;Solteiro;3769
3999;2920403;Manoel Vitorino;Médio Rio de Contas;2010;Solteiro;7346
4000;2920452;Mansidão;Bacia do Rio Grande;2010;Solteiro;6346
4001;2920502;Maracás;Vale do Jiquiriçá;2010;Solteiro;13740
4002;2920601;Maragogipe;Recôncavo;2010;Solteiro;24624
4003;2920700;Maraú;Litoral Sul;2010;Solteiro;12323
4004;2920809;Marcionílio Souza;Chapada Diamantina;2010;Solteiro;6430
4005;2920908;Mascote;Litoral Sul;2010;Solteiro;9707
4006;2921005;Mata de São João;Metropolitano de Salvador;2010;Solteiro;24689
4007;2921054;Matina;Velho Chico;2010;Solteiro;5115
4008;2921104;Medeiros Neto;Extremo Sul;2010;Solteiro;10537
4009;2921203;Miguel Calmon;Piemonte da Diamantina;2010;Solteiro;12350
4010;2921302;Milagres;Vale do Jiquiriçá;2010;Solteiro;6209
4011;2921401;Mirangaba;Piemonte da Diamantina;2010;Solteiro;8150
4012;2921450;Mirante;Sudoeste Baiano;2010;Solteiro;5619
4013;2921500;Monte Santo;Sisal;2010;Solteiro;28811
4014;2921609;Morpará;Velho Chico;2010;Solteiro;3898
4015;2921708;Morro do Chapéu;Chapada Diamantina;2010;Solteiro;17920
4016;2921807;Mortugaba;Sudoeste Baiano;2010;Solteiro;5468
4017;2921906;Mucugê;Chapada Diamantina;2010;Solteiro;5184
4018;2922003;Mucuri;Extremo Sul;2010;Solteiro;18939
4019;2922052;Mulungu do Morro;Irecê;2010;Solteiro;7915
4020;2922102;Mundo Novo;Piemonte do Paraguaçu;2010;Solteiro;12895
4021;2922201;Muniz Ferreira;Recôncavo;2010;Solteiro;4315
4022;2922250;Muquém do São Francisco;Velho Chico;2010;Solteiro;5982
4023;2922300;Muritiba;Recôncavo;2010;Solteiro;15408
4024;2922409;Mutuípe;Vale do Jiquiriçá;2010;Solteiro;12369
4025;2922508;Nazaré;Recôncavo;2010;Solteiro;15915
4026;2922607;Nilo Peçanha;Baixo Sul;2010;Solteiro;8427
4027;2922656;Nordestina;Sisal;2010;Solteiro;7050
4028;2922706;Nova Canaã;Médio Sudoeste da Bahia;2010;Solteiro;8482
4029;2922730;Nova Fátima;Bacia do Jacuípe;2010;Solteiro;3789
4030;2922755;Nova Ibiá;Médio Rio de Contas;2010;Solteiro;4292
4031;2922805;Nova Itarana;Vale do Jiquiriçá;2010;Solteiro;5073
4032;2922854;Nova Redenção;Chapada Diamantina;2010;Solteiro;4489
4033;2922904;Nova Soure;Semiárido Nordeste II;2010;Solteiro;13424
4034;2923001;Nova Viçosa;Extremo Sul;2010;Solteiro;20372
4035;2923035;Novo Horizonte;Chapada Diamantina;2010;Solteiro;4326
4036;2923050;Novo Triunfo;Semiárido Nordeste II;2010;Solteiro;7664
4037;2923100;Olindina;Litoral Norte e Agreste Baiano;2010;Solteiro;13414
4038;2923209;Oliveira dos Brejinhos;Velho Chico;2010;Solteiro;10634
4039;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;2010;Solteiro;5195
4040;2923357;Ourolândia;Piemonte da Diamantina;2010;Solteiro;9023
4041;2923407;Palmas de Monte Alto;Sertão Produtivo;2010;Solteiro;9257
4042;2923506;Palmeiras;Chapada Diamantina;2010;Solteiro;4522
4043;2923605;Paramirim;Bacia do Paramirim;2010;Solteiro;10080
4044;2923704;Paratinga;Velho Chico;2010;Solteiro;16826
4045;2923803;Paripiranga;Semiárido Nordeste II;2010;Solteiro;14411
4046;2923902;Pau Brasil;Litoral Sul;2010;Solteiro;6614
4047;2924009;Paulo Afonso;Itaparica;2010;Solteiro;50238
4048;2924058;Pé de Serra;Bacia do Jacuípe;2010;Solteiro;7244
4049;2924108;Pedrão;Litoral Norte e Agreste Baiano;2010;Solteiro;4002
4050;2924207;Pedro Alexandre;Semiárido Nordeste II;2010;Solteiro;9560
4051;2924306;Piatã;Chapada Diamantina;2010;Solteiro;7572
4052;2924405;Pilão Arcado;Sertão do São Francisco;2010;Solteiro;13913
4053;2924504;Pindaí;Sertão Produtivo;2010;Solteiro;6524
4054;2924603;Pindobaçu;Piemonte Norte do Itapicuru;2010;Solteiro;9900
4055;2924652;Pintadas;Bacia do Jacuípe;2010;Solteiro;5631
4056;2924678;Piraí do Norte;Baixo Sul;2010;Solteiro;6786
4057;2924702;Piripá;Sudoeste Baiano;2010;Solteiro;6479
4058;2924801;Piritiba;Piemonte do Paraguaçu;2010;Solteiro;11246
4059;2924900;Planaltino;Vale do Jiquiriçá;2010;Solteiro;5619
4060;2925006;Planalto;Sudoeste Baiano;2010;Solteiro;12726
4061;2925105;Poções;Sudoeste Baiano;2010;Solteiro;22418
4062;2925204;Pojuca;Metropolitano de Salvador;2010;Solteiro;19319
4063;2925253;Ponto Novo;Piemonte Norte do Itapicuru;2010;Solteiro;8761
4064;2925303;Porto Seguro;Costa do Descobrimento;2010;Solteiro;72911
4065;2925402;Potiraguá;Médio Sudoeste da Bahia;2010;Solteiro;5897
4066;2925501;Prado;Extremo Sul;2010;Solteiro;15336
4067;2925600;Presidente Dutra;Irecê;2010;Solteiro;7634
4068;2925709;Presidente Jânio Quadros;Sudoeste Baiano;2010;Solteiro;7107
4069;2925758;Presidente Tancredo Neves;Baixo Sul;2010;Solteiro;15310
4070;2925808;Queimadas;Sisal;2010;Solteiro;12983
4071;2925907;Quijingue;Sisal;2010;Solteiro;17264
4072;2925931;Quixabeira;Bacia do Jacuípe;2010;Solteiro;4731
4073;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;2010;Solteiro;11590
4074;2926004;Remanso;Sertão do São Francisco;2010;Solteiro;17833
4075;2926103;Retirolândia;Sisal;2010;Solteiro;5238
4076;2926202;Riachão das Neves;Bacia do Rio Grande;2010;Solteiro;10873
4077;2926301;Riachão do Jacuípe;Bacia do Jacuípe;2010;Solteiro;16444
4078;2926400;Riacho de Santana;Velho Chico;2010;Solteiro;16019
4079;2926509;Ribeira do Amparo;Semiárido Nordeste II;2010;Solteiro;8524
4080;2926608;Ribeira do Pombal;Semiárido Nordeste II;2010;Solteiro;28348
4081;2926657;Ribeirão do Largo;Sudoeste Baiano;2010;Solteiro;3810
4082;2926707;Rio de Contas;Chapada Diamantina;2010;Solteiro;5149
4083;2926806;Rio do Antônio;Sertão Produtivo;2010;Solteiro;6103
4084;2926905;Rio do Pires;Bacia do Paramirim;2010;Solteiro;5098
4085;2927002;Rio Real;Litoral Norte e Agreste Baiano;2010;Solteiro;21563
4086;2927101;Rodelas;Itaparica;2010;Solteiro;3538
4087;2927200;Ruy Barbosa;Piemonte do Paraguaçu;2010;Solteiro;16359
4088;2927309;Salinas da Margarida;Recôncavo;2010;Solteiro;8092
4089;2927408;Salvador;Metropolitano de Salvador;2010;Solteiro;1507558
4090;2927507;Santa Bárbara;Portal do Sertão;2010;Solteiro;10977
4091;2927606;Santa Brígida;Semiárido Nordeste II;2010;Solteiro;8036
4092;2927705;Santa Cruz Cabrália;Costa do Descobrimento;2010;Solteiro;14455
4093;2927804;Santa Cruz da Vitória;Médio Sudoeste da Bahia;2010;Solteiro;4401
4094;2927903;Santa Inês;Vale do Jiquiriçá;2010;Solteiro;6598
4095;2928059;Santa Luzia;Litoral Sul;2010;Solteiro;8319
4096;2928109;Santa Maria da Vitória;Bacia do Rio Corrente;2010;Solteiro;18604
4097;2928406;Santa Rita de Cássia;Bacia do Rio Grande;2010;Solteiro;13119
4098;2928505;Santa Terezinha;Piemonte do Paraguaçu;2010;Solteiro;5522
4099;2928000;Santaluz;Sisal;2010;Solteiro;17190
4100;2928208;Santana;Bacia do Rio Corrente;2010;Solteiro;10657
4101;2928307;Santanópolis;Portal do Sertão;2010;Solteiro;4467
4102;2928604;Santo Amaro;Recôncavo;2010;Solteiro;35446
4103;2928703;Santo Antônio de Jesus;Recôncavo;2010;Solteiro;47512
4104;2928802;Santo Estevão;Portal do Sertão;2010;Solteiro;23572
4105;2928901;São Desidério;Bacia do Rio Grande;2010;Solteiro;13454
4106;2928950;São Domingos;Sisal;2010;Solteiro;4182
4107;2929107;São Felipe;Recôncavo;2010;Solteiro;11353
4108;2929008;São Félix;Recôncavo;2010;Solteiro;8422
4109;2929057;São Félix do Coribe;Bacia do Rio Corrente;2010;Solteiro;6473
4110;2929206;São Francisco do Conde;Metropolitano de Salvador;2010;Solteiro;21304
4111;2929255;São Gabriel;Irecê;2010;Solteiro;10203
4112;2929305;São Gonçalo dos Campos;Portal do Sertão;2010;Solteiro;18291
4113;2929354;São José da Vitória;Litoral Sul;2010;Solteiro;3581
4114;2929370;São José do Jacuípe;Bacia do Jacuípe;2010;Solteiro;5460
4115;2929404;São Miguel das Matas;Vale do Jiquiriçá;2010;Solteiro;5808
4116;2929503;São Sebastião do Passé;Metropolitano de Salvador;2010;Solteiro;25311
4117;2929602;Sapeaçu;Recôncavo;2010;Solteiro;9247
4118;2929701;Sátiro Dias;Litoral Norte e Agreste Baiano;2010;Solteiro;10238
4119;2929750;Saubara;Recôncavo;2010;Solteiro;7028
4120;2929800;Saúde;Piemonte da Diamantina;2010;Solteiro;6362
4121;2929909;Seabra;Chapada Diamantina;2010;Solteiro;22342
4122;2930006;Sebastião Laranjeiras;Sertão Produtivo;2010;Solteiro;4814
4123;2930105;Senhor do Bonfim;Piemonte Norte do Itapicuru;2010;Solteiro;34978
4124;2930204;Sento Sé;Sertão do São Francisco;2010;Solteiro;19398
4125;2930154;Serra do Ramalho;Velho Chico;2010;Solteiro;16269
4126;2930303;Serra Dourada;Bacia do Rio Corrente;2010;Solteiro;7730
4127;2930402;Serra Preta;Bacia do Jacuípe;2010;Solteiro;7938
4128;2930501;Serrinha;Sisal;2010;Solteiro;39767
4129;2930600;Serrolândia;Piemonte da Diamantina;2010;Solteiro;6146
4130;2930709;Simões Filho;Metropolitano de Salvador;2010;Solteiro;65204
4131;2930758;Sítio do Mato;Velho Chico;2010;Solteiro;6440
4132;2930766;Sítio do Quinto;Semiárido Nordeste II;2010;Solteiro;7211
4133;2930774;Sobradinho;Sertão do São Francisco;2010;Solteiro;11383
4134;2930808;Souto Soares;Chapada Diamantina;2010;Solteiro;8877
4135;2930907;Tabocas do Brejo Velho;Bacia do Rio Corrente;2010;Solteiro;4437
4136;2931004;Tanhaçu;Sertão Produtivo;2010;Solteiro;8705
4137;2931053;Tanque Novo;Sertão Produtivo;2010;Solteiro;7186
4138;2931103;Tanquinho;Portal do Sertão;2010;Solteiro;4675
4139;2931202;Taperoá;Baixo Sul;2010;Solteiro;11176
4140;2931301;Tapiramutá;Piemonte do Paraguaçu;2010;Solteiro;10016
4141;2931350;Teixeira de Freitas;Extremo Sul;2010;Solteiro;69395
4142;2931400;Teodoro Sampaio;Portal do Sertão;2010;Solteiro;5124
4143;2931509;Teofilândia;Sisal;2010;Solteiro;12079
